"HOME";"All points";"Two points";"Thre points";"Free throws";"Attack jumps";"Defending jumps";"Assissts";"Stolen balls";"Lost balls";"Blockages fouls";"Personal fouls";"AWAY";"All points";"Two points";"Thre points";"Free throws";"Attack jumps";"Defending jumps";"Assissts";"Stolen balls";"Lost balls";"Blockages fouls";"Personal fouls";"WINNER"
"GSW";110;0,515712954547516;0,398582747787487;0,766940046163165;10;34;27;9;14;6;20;"MEM";97;0,48369338744494;0,333216596069198;0,77897374639123;10;32;21;8;12;4;19;50
"NYK";92;0,455822089628396;0,35286534423904;0,769869655814154;10;29;21;7;13;4;21;"SAS";103;0,507124092574542;0,36024805989118;0,78335626934277;9;33;24;8;13;5;18;-10
"PHI";91;0,447298385268097;0,315807553145762;0,68145373297083;11;30;20;9;16;5;21;"CLE";103;0,507988774600336;0,362694351874301;0,743458359708451;11;32;22;7;13;4;18;-7
"CHA";94;0,449437207034801;0,317416137421934;0,752500781752404;10;34;20;6;11;5;18;"CHI";100;0,475957779946062;0,355105992978878;0,777285984403923;11;34;21;6;13;5;18;25
"DAL";104;0,508446267535074;0,348494223782269;0,755433889057865;10;32;22;7;12;4;20;"TOR";104;0,499078694335358;0,352823358316391;0,789420426638774;10;31;20;7;12;4;21;-11
"LAL";98;0,462188540279359;0,337335390054199;0,742182970423567;11;32;20;7;12;4;21;"DEN";101;0,476055270698571;0,32786385121386;0,733829501651718;12;32;21;7;13;4;22;-11
"IND";97;0,468760662038482;0,351191874072028;0,760125711975929;10;34;21;6;13;4;21;"BOS";101;0,488022891083415;0,324742814625045;0,760422734426508;11;32;24;8;13;3;21;2
"MIL";97;0,487957272197107;0,363549341919486;0,756942305799409;10;31;23;9;15;4;22;"PHI";91;0,448240286448613;0,314627066647389;0,683607371734735;11;31;20;9;16;5;21;4
"PHX";102;0,496015318840645;0,337999235453143;0,755312118887131;10;32;20;8;14;4;21;"SAC";101;0,485113486567257;0,341715910767147;0,752218321481823;11;33;20;6;15;3;20;21
"UTA";95;0,485421854135093;0,343353435479144;0,722659979763478;12;31;19;7;14;5;19;"POR";102;0,494270849516896;0,360627579573911;0,795888735769661;10;35;21;6;13;4;18;-16
"DAL";104;0,508240747652325;0,346866664333325;0,756967854573165;10;32;22;7;12;4;20;"CHA";94;0,451316126790797;0,316321954488604;0,753317202787028;10;34;20;6;11;5;18;-14
"MIN";97;0,462041391353475;0,321590710241351;0,776216964643242;11;29;21;8;14;4;19;"MIA";94;0,50003157383614;0,336747284368465;0,745664184865576;9;30;19;7;13;4;19;-12
"POR";102;0,494435634520392;0,362211357078753;0,793662727408642;10;35;21;6;13;4;18;"MEM";97;0,485355098830001;0,331325309794898;0,778477589817403;10;32;21;8;12;4;19;19
"BOS";101;0,487903224982439;0,325607839744297;0,760677745475079;11;32;24;8;13;3;21;"WAS";98;0,490080987453707;0,361180752497996;0,739371252519916;10;34;23;7;14;4;20;20
"BKN";97;0,490806370033874;0,319130976466614;0,746223059069425;10;31;20;6;13;4;19;"LAL";98;0,462309675135082;0,336956222652277;0,742560177660077;11;32;20;7;12;4;21;-6
"GSW";110;0,515462462019004;0,399115808565895;0,764620375840623;10;34;27;9;14;6;20;"DEN";101;0,475442537787795;0,327041187928696;0,734136244868918;12;32;21;7;13;4;22;15
"IND";97;0,46885341675308;0,350988936109089;0,757643222824688;10;34;21;6;13;4;21;"MIA";94;0,49993807048219;0,33632970159155;0,745057861086509;9;30;19;7;13;4;19;3
"NYK";92;0,455978844369696;0,350527495506334;0,770392098701494;10;29;21;7;13;4;21;"MIL";97;0,48783971160735;0,361853164332738;0,758528776462347;10;31;23;9;15;4;22;-7
"ATL";102;0,508421541769348;0,3777465844342;0,780952041830291;8;31;25;9;13;4;17;"WAS";98;0,490825016636682;0,360864304552943;0,740996044436468;10;34;23;7;14;4;20;15
"SAC";101;0,484858254422118;0,341196654852299;0,751877886516327;11;33;20;6;15;3;20;"GSW";110;0,516030723522712;0,396936172572213;0,765732915029339;10;34;27;9;14;6;19;-9
"UTA";95;0,48382686685186;0,345808786693002;0,723058527460475;12;32;19;7;14;6;19;"MEM";97;0,48364698910532;0,331150749838598;0,780164037443853;10;32;21;8;12;4;19;10
"MIA";94;0,499136198101171;0,337045098202881;0,744776312085537;9;30;19;7;13;4;19;"TOR";103;0,496956534507917;0,349159974309465;0,789236151391346;10;31;20;7;12;4;21;20
"OKC";104;0,488948277125302;0,337924471591685;0,746636203807673;12;34;20;7;14;5;22;"PHX";102;0,494884258011742;0,339064795705132;0,753896289076357;10;32;20;8;14;4;21;21
"PHI";91;0,449821920862575;0,314899367120275;0,680455950175503;11;31;20;9;16;6;21;"CHI";100;0,474043729385061;0,355854003089459;0,777279373145554;11;34;21;6;13;5;18;-23
"ATL";102;0,509292483219685;0,378273508939164;0,781443767629011;8;31;25;9;13;4;17;"NOP";99;0,483895048929705;0,370954615189934;0,749067441914343;11;32;22;6;12;6;18;8
"DAL";104;0,509219617317475;0,347341479225918;0,758746729765196;10;32;22;7;12;4;20;"LAC";106;0,521844252747697;0,365698574617114;0,711810729239619;9;33;24;7;11;5;21;10
"MEM";97;0,482468803096229;0,328068515576411;0,780669463423993;10;32;21;8;13;4;19;"GSW";110;0,515279394172658;0,398968739975417;0,766324326577446;10;34;27;9;14;6;20;-16
"SAC";101;0,48407173494113;0,343927728950398;0,751113653035922;11;33;20;6;15;3;20;"DET";98;0,469925744047565;0,337787295179761;0,698291184347383;13;32;21;7;12;4;18;9
"NYK";92;0,455945405009767;0,349802427513755;0,772117275057896;10;30;21;7;13;4;21;"CLE";103;0,508618802584813;0,360896058088098;0,74012002882801;11;32;22;7;13;4;18;-6
"SAC";101;0,483514822831938;0,344617725455365;0,751310578211953;11;33;20;6;15;3;20;"BKN";97;0,489399683336783;0,321630767897163;0,748243473666027;10;32;20;7;13;4;19;2
"TOR";103;0,496775094822518;0,348009576494986;0,791217031815272;10;31;20;7;12;4;20;"NOP";99;0,482861372660967;0,370222672452539;0,748528239255944;11;31;22;6;12;6;18;19
"PHX";102;0,494989780573928;0,341777657337986;0,754152805043201;10;32;20;8;14;4;21;"DEN";101;0,476902239609682;0,327204429294769;0,734712748715197;12;32;21;7;13;4;22;24
"ATL";102;0,509868721052791;0,377285097723824;0,78155697908121;8;31;25;9;13;4;17;"UTA";95;0,483636999675633;0,345373327549022;0,724905500667266;11;31;19;7;14;6;19;-1
"MIN";98;0,465130578489665;0,326418318383505;0,777360340654698;11;29;21;8;14;3;19;"MEM";97;0,482874264348413;0,330738136367304;0,782996762896357;10;31;21;8;13;4;19;-8
"NYK";92;0,455420246178891;0,350043037803061;0,774219616403382;10;30;21;7;13;4;21;"CHA";94;0,454372708278114;0,317055762839056;0,750908048905608;9;34;20;6;11;5;18;8
"ATL";102;0,509020767847182;0,376860336348831;0,780527518207494;8;31;25;9;13;4;17;"SAC";101;0,48429169918029;0,344865220658443;0,753203497351651;11;33;20;6;15;3;20;6
"CHA";95;0,454954816797399;0,318363680255662;0,750898388810867;9;34;20;6;11;5;18;"BKN";97;0,489080096578554;0,320881322586025;0,748769143194168;10;32;21;7;13;4;19;5
"UTA";95;0,484458107206002;0,345080945727869;0,724930954716787;11;31;19;7;14;6;19;"TOR";103;0,495847926989797;0,348253529880147;0,791203918941162;10;31;20;7;12;4;20;4
"MEM";97;0,481467971644244;0,334714340720355;0,785093485637852;10;31;21;8;12;4;19;"HOU";103;0,503817414441195;0,339635591395866;0,717203698766986;11;32;22;9;16;5;21;12
"MIN";98;0,464836082030806;0,322883715102633;0,776862244684149;11;30;21;8;14;4;19;"DET";98;0,47115844895585;0,334755256726767;0,698003884722071;12;32;20;7;12;4;19;-10
"OKC";104;0,487768685401077;0,339150858243311;0,746190093609012;12;34;20;7;14;5;22;"NYK";92;0,454877360996441;0,352674163720923;0,772934924789068;10;30;21;7;13;4;21;-3
"DET";98;0,471759958827815;0,334470383579035;0,698175272401688;12;32;20;7;12;4;19;"WAS";99;0,491205579572777;0,361870226473117;0,739962037446939;10;34;23;7;14;4;20;-2
"SAS";102;0,507279688123979;0,362475953193736;0,783371806563477;9;34;24;7;13;5;18;"MEM";97;0,481420628990899;0,332385140411926;0,787332095162458;10;31;21;8;12;4;19;10
"LAL";98;0,460628389190054;0,339149080659096;0,74560725997375;11;32;20;6;12;4;21;"POR";102;0,493687426359362;0,359780108995786;0,793012955772362;10;34;21;6;13;4;18;-14
"NOP";99;0,485172359669892;0,367298211825889;0,756199634407981;11;32;22;6;12;6;19;"PHX";102;0,493168211958027;0,345184290089447;0,755168198442157;11;32;20;8;14;4;21;6
"UTA";95;0,483830139257026;0,343744061551881;0,725558974717737;12;31;19;7;14;5;19;"OKC";104;0,48986441899499;0,340575565459926;0,747986861438379;12;34;20;7;14;5;22;-22
"DEN";101;0,476930479309185;0,327125163179918;0,73892261487659;12;32;21;7;13;4;22;"LAC";106;0,520740796079631;0,364438949406889;0,707308319060138;9;32;24;7;11;5;21;-17
"MEM";97;0,48121565819242;0,332394915596683;0,787295514632781;10;31;21;8;12;4;19;"DAL";104;0,50904840687156;0,346215802360056;0,760776238366404;10;32;22;7;12;4;20;14
"WAS";99;0,491300143233285;0,362215056230819;0,73962194385432;10;34;23;7;14;4;20;"IND";97;0,469032275373509;0,359552979074884;0,752534850512394;10;34;21;6;13;4;20;-17
"DET";98;0,469970678493051;0,335104135943837;0,701207495552954;13;32;20;7;12;4;18;"MIA";94;0,498865348086925;0,33224626791941;0,740044183408986;9;30;19;7;13;5;19;23
"SAS";102;0,507170376798987;0,36258690555793;0,779970760090654;9;34;24;8;13;5;18;"DAL";104;0,508537876122285;0,34546591940462;0,760666276750421;10;32;22;7;12;4;20;5
"HOU";103;0,503536644274175;0,34222520671671;0,71922727278352;11;32;21;9;16;5;21;"PHI";91;0,451337564094706;0,315092113429673;0,684216809282575;11;31;20;9;17;6;21;2
"MEM";98;0,481822412572371;0,331614210231093;0,789752225276793;10;31;21;8;12;4;19;"ATL";102;0,508516621186226;0,376884883074483;0,782774527147304;8;31;25;9;13;4;17;-15
"ORL";96;0,482794407678855;0,349307062805266;0,739657447081519;10;32;20;7;14;4;21;"MIL";97;0,486831276678029;0,367247225043428;0,759606720873526;10;30;23;9;15;4;22;24
"SAS";102;0,506865765547832;0,364282605731934;0,781746242570785;9;34;24;8;13;5;18;"ATL";102;0,508513453860734;0,375438193447698;0,781117201288268;8;31;25;9;13;4;17;20
"WAS";98;0,486927582153067;0,36021485243053;0,742287377637492;10;33;23;7;14;4;20;"TOR";103;0,49385166722758;0,350224830748887;0,790128198668825;10;31;20;7;12;4;20;-2
"BKN";97;0,487902483706172;0,320369969391396;0,750266110250477;10;32;20;7;13;4;19;"DET";97;0,467792403183508;0,333994404183216;0,699451499971798;13;32;20;7;12;4;18;4
"TOR";103;0,493474554064076;0,350860513475881;0,790462210799784;10;31;20;7;12;4;20;"PHX";103;0,492927608817428;0,346844108967346;0,756935666928464;10;32;20;8;14;4;21;-5
"DET";98;0,469082221087157;0,334132721010949;0,697321849836945;13;32;20;7;12;4;18;"HOU";103;0,502543194761057;0,342254776656449;0,719803044788167;11;32;21;9;16;5;22;11
"MIA";94;0,498635042255788;0,332668612991883;0,741340657800056;9;30;19;7;13;5;19;"BOS";101;0,489294631458844;0,324767113717256;0,761928186242849;11;32;24;8;13;3;21;-10
"UTA";95;0,483860484848283;0,346255242680116;0,726354435028745;11;31;19;7;14;5;19;"GSW";110;0,517698346571113;0,404739833337351;0,766923051691992;10;34;27;9;14;6;20;-3
"POR";102;0,491870972630159;0,358057318313528;0,791160136174848;10;35;21;6;13;4;19;"DAL";104;0,509347136532038;0,343351276650623;0,760941182488174;10;32;22;7;12;4;20;-3
"ATL";102;0,507033263808188;0,37449220088987;0,781969294467136;8;31;25;9;13;4;17;"TOR";103;0,49408921744518;0,349762884629585;0,790061594851271;10;31;20;7;12;4;20;-10
"LAC";105;0,519521346178523;0,363314898479839;0,704218284462296;9;33;24;7;12;5;21;"IND";98;0,468802838408513;0,358445794042792;0,753871615860289;10;34;21;6;13;4;20;-12
"WAS";98;0,48820517803901;0,35881590986392;0,742362487112961;10;33;23;7;14;4;20;"LAL";98;0,460312603960405;0,335549950825386;0,746574261928949;11;32;20;7;12;4;21;-4
"MEM";97;0,481290150149539;0,328063716868338;0,791448524555703;10;31;21;8;13;4;19;"SAS";102;0,505479320406494;0,363683568619682;0,779777671166198;9;34;24;8;13;5;18;-20
"POR";102;0,492250789024941;0,359448913232023;0,791736997584899;10;35;21;6;13;4;19;"IND";98;0,468425154852014;0,359194669435698;0,755499566368353;10;34;21;6;13;4;20;12
"WAS";98;0,488685068015528;0,359076510618986;0,742540643808789;10;33;23;7;14;4;20;"PHX";103;0,493586309623632;0,348566026253414;0,756635122951662;10;32;20;8;14;4;21;3
"CHI";100;0,469489711713661;0,357258922173695;0,775072363079771;11;34;21;6;13;5;18;"CHA";95;0,456531814786104;0,319728062126304;0,755178943137091;9;34;20;6;11;5;18;-6
"HOU";103;0,501369406200943;0,344212627755086;0,718427133969249;11;32;21;9;15;5;21;"SAC";102;0,484976477984373;0,347124511256149;0,752573263762997;11;33;21;7;15;3;20;7
"SAS";102;0,506308735654092;0,363008171322974;0,778826608162819;9;34;24;8;13;5;18;"BOS";101;0,489342659588032;0,326615165680552;0,761842844504279;11;32;24;8;13;3;21;3
"BKN";97;0,487702890879379;0,319521217619869;0,747665217266412;10;32;20;7;13;4;19;"GSW";111;0,517797949617339;0,406796991922523;0,763754445200201;10;34;27;9;14;6;20;-16
"DET";98;0,469543210452768;0,335311304578896;0,697158833095818;13;32;20;7;12;4;18;"LAL";98;0,45871351142464;0,33641425825292;0,746914486782166;11;32;20;7;12;4;21;20
"MIN";98;0,464868362125113;0,324953655895424;0,781144352768807;11;30;21;7;14;4;19;"LAC";105;0,518967527389813;0,36312525748211;0,705850470435241;9;33;24;7;12;5;21;-4
"NOP";99;0,484395341101614;0,364469097843837;0,757741064718928;11;32;21;6;12;5;19;"BOS";101;0,489720904512347;0,327605032310561;0,762132396175758;11;32;24;8;13;3;21;-18
"PHI";91;0,451581919994789;0,316495098050765;0,681824851463124;11;31;20;9;17;6;21;"SAS";102;0,507801329172211;0,36301421163368;0,779414813853561;9;34;24;8;13;5;18;-51
"BKN";97;0,488823975464769;0,320194690156461;0,748294681176447;10;32;20;7;13;4;19;"HOU";103;0,501458530159322;0,345023770070627;0,718306511074748;11;31;21;9;16;5;21;5
"CLE";102;0,50632131605476;0,361914606449892;0,739831948038507;10;32;22;7;13;4;18;"POR";102;0,492821823356748;0,360278955382548;0,788547157442261;10;34;21;6;13;4;19;5
"PHX";103;0,494795701710949;0,347674494898816;0,75628474294742;10;32;20;8;14;4;21;"ORL";96;0,483390797239589;0,346889768162802;0,743339068724252;10;32;20;7;14;4;21;3
"ORL";96;0,482977551551593;0,346183458682464;0,742926315688783;10;32;20;7;14;4;21;"CLE";102;0,507108950459211;0,363471288347581;0,739128435717624;10;32;22;7;13;4;18;-35
"PHX";103;0,494648257984116;0,347898589960418;0,754915180382926;10;32;20;8;14;4;21;"POR";102;0,493193863367686;0,36020973105319;0,786498868894962;10;34;21;6;13;4;19;-10
"UTA";95;0,48330738048375;0,347922666745657;0,726835564995926;12;31;19;7;14;5;19;"OKC";104;0,490946366973845;0,343025375709348;0,753649290578034;12;34;20;7;14;5;22;-4
"ATL";101;0,507079022487599;0,370974189899745;0,782177260124075;8;31;25;9;13;4;17;"MIA";94;0,500778654215786;0,332130375313046;0,739039540496098;9;31;19;7;13;5;19;-12
"LAL";98;0,45927846749959;0,337540655258186;0,747709413844958;11;32;20;7;12;4;21;"MIL";97;0,484984404753841;0,362531259420407;0,757841554986434;10;31;23;9;15;4;22;18
"DET";98;0,469900702142896;0,33729623227141;0,696253827015363;12;32;20;7;12;4;18;"BOS";101;0,487722253903316;0,327459222184925;0,763979220867798;11;32;24;8;13;3;21;3
"LAC";105;0,516313983713811;0,365351395690753;0,706454100919206;9;33;24;7;12;5;21;"MIL";97;0,484739899511451;0,362072257040403;0,758395135382722;10;31;23;9;15;4;22;13
"OKC";104;0,491457694455977;0,341064064725906;0,75504609595748;12;34;20;7;14;5;21;"POR";102;0,491379970727946;0,360525437618618;0,786417016656052;10;34;21;6;13;4;19;16
"UTA";95;0,482732087049379;0,347381116143078;0,727176377873783;11;31;19;7;14;5;19;"NOP";99;0,483678016655565;0,36732803875419;0,758908166559754;10;32;21;6;12;5;19;-10
"MIA";95;0,502088617277258;0,332402081693488;0,740091944173833;9;31;19;7;13;5;19;"TOR";102;0,49397315875004;0,348358126644824;0,790218000633726;10;31;19;7;12;4;20;-14
"ORL";96;0,485051526727546;0,347044354038809;0,744192115290615;10;32;21;8;14;4;21;"ATL";102;0,508786655336812;0,371544171039306;0,782371599474558;8;31;25;9;13;4;17;-3
"TOR";102;0,493265153854856;0,347705009008074;0,791577986849532;10;31;19;7;12;4;20;"SAC";102;0,488051110216532;0,346618227258574;0,748950309109574;10;33;21;7;15;3;20;-10
"ATL";102;0,509452250676067;0,370997748329903;0,782720322438433;8;31;25;9;13;4;17;"POR";102;0,493006934741275;0,359211687276242;0,785675701711906;10;34;21;6;13;4;19;9
"BOS";101;0,487724526054569;0,329821623678796;0,761947193978119;11;32;24;8;13;3;21;"MIN";98;0,466913996522688;0,323916575598464;0,786136797197896;11;30;21;7;14;4;20;14
"CHA";96;0,45789777805003;0,322240236348106;0,757032081851465;9;34;20;6;11;5;18;"BOS";101;0,487995991070809;0,329024846081193;0,763052312812689;11;32;24;8;13;3;21;-13
"IND";98;0,470780754328074;0,356046695146566;0,754279348922096;10;34;21;6;13;4;20;"SAC";102;0,488907362690642;0,344806140836438;0,749583473073202;10;33;21;7;15;3;20;-2
"MIL";97;0,487131808479318;0,360868436663329;0,757638803099936;10;31;23;9;15;5;22;"PHI";91;0,454311957024133;0,315611123685455;0,682593835423491;11;31;20;9;17;6;21;13
"NOP";100;0,484837790941925;0,366941877277814;0,760997419066497;10;32;21;6;12;5;19;"POR";102;0,492078198163853;0,358245212167603;0,784622524410621;11;34;21;6;13;4;19;26
"PHX";102;0,493028084266183;0,348928917765677;0,756339115692514;10;32;20;8;15;4;21;"DEN";100;0,475966203996504;0,332158794186224;0,739210492173257;12;32;21;7;13;4;22;-8
"MIL";97;0,486519230065883;0,36146757818464;0,758800308283909;10;31;23;9;15;5;22;"TOR";102;0,49371054028538;0,349602392243395;0,790971472772912;10;31;20;7;12;4;20;-21
"POR";102;0,491951301165034;0,358691227052895;0,784203397926871;11;34;21;6;13;4;19;"CLE";102;0,503818946061248;0,361376466201546;0,741346471758068;10;32;22;7;13;4;18;29
"MEM";97;0,481885697647618;0,328646560819991;0,785322531969769;10;31;21;8;12;4;19;"LAL";97;0,459271594252375;0,33398529553944;0,741637714756171;11;32;20;7;12;4;21;16
"OKC";105;0,494209795445409;0,34114446444173;0,756146690601788;12;34;20;7;14;5;21;"DEN";100;0,47658207650723;0,33192392860574;0,739991427415028;12;32;21;7;13;4;22;10
"CHA";96;0,458261240748944;0,322535053556176;0,757819658311909;9;34;20;6;11;5;18;"LAL";97;0,459315577761439;0,333777923013535;0,742378497578676;11;32;20;7;12;4;21;10
"DAL";104;0,506874364312235;0,347711664651755;0,764701062686007;10;32;22;7;12;4;19;"MIL";97;0,486839911583524;0,36080307561911;0,759746504410074;10;31;23;9;15;5;22;10
"IND";98;0,472037087245301;0,355183223942026;0,75406120862105;10;34;21;6;13;4;20;"ATL";102;0,510644657917024;0,368797807069123;0,782678343012503;8;31;25;9;13;4;17;6
"PHX";102;0,491900687895587;0,349907287633842;0,755921964831366;10;32;20;8;15;4;21;"CLE";102;0,504084841442078;0,361856265121725;0,741154161201689;10;32;22;7;13;4;18;-4
"CHI";100;0,470187052272658;0,35427406117854;0,77310255019602;11;34;21;6;13;5;18;"IND";98;0,471399590897997;0,354855777873351;0,75439400028517;10;34;21;7;13;4;20;2
"WAS";99;0,489341338376956;0,362193336535249;0,744554174485387;10;33;23;7;14;4;20;"ORL";97;0,48798148267172;0,349578111368157;0,742435600694178;10;32;21;8;14;4;20;12
"CLE";102;0,504190763619111;0,359930866678354;0,73871155397948;10;32;22;7;13;4;18;"ORL";96;0,487662507753489;0,348633472477053;0,743641784663853;10;32;21;7;14;4;20;25
"GSW";111;0,516659960968721;0,40383109606296;0,761847068814271;10;34;27;9;14;6;20;"DEN";100;0,476575422450787;0,330403865318044;0,740458748106204;12;32;21;7;13;4;22;3
"IND";98;0,4719942833275;0,355834131494877;0,754594367573487;10;34;20;7;13;4;20;"DET";99;0,469071010260822;0,336507371467698;0,691335128670782;13;32;20;7;12;4;19;12
"SAS";103;0,511408967522142;0,369329875462557;0,783453405442886;9;34;24;8;13;5;18;"HOU";104;0,503040702250895;0,349889960068896;0,716403914118606;11;31;21;9;15;5;21;18
"WAS";99;0,488931527959786;0,360185792647513;0,744095872010144;10;33;23;7;14;4;20;"MIA";95;0,502695894418711;0,336291122855602;0,740046383693086;9;31;19;7;13;5;19;-22
"CLE";102;0,504902825812439;0,361292451314083;0,739991412142953;10;32;22;7;13;4;18;"TOR";102;0,491484635190432;0,35042392583337;0,790690628168373;10;31;20;7;12;4;20;22
"MIA";95;0,502038779710233;0,335351309100577;0,740297973223583;9;31;19;7;13;5;19;"IND";98;0,471713245879797;0,355229650065734;0,754296140266819;10;34;20;7;13;4;20;3
"POR";102;0,492095845011607;0,358807203699163;0,781310698134025;10;34;21;6;13;4;19;"MEM";97;0,480701936406573;0,327541610591987;0,783837800061802;10;31;21;8;12;4;19;-13
"UTA";95;0,481175295422975;0,348087666073954;0,731500861969774;11;31;19;7;14;5;19;"HOU";103;0,503216709213256;0,350510188568963;0,716789514523574;11;31;21;9;15;5;21;-2
"DAL";104;0,505631553743966;0,349009842426012;0,764882167054996;10;32;22;7;12;4;19;"SAC";102;0,489634302367272;0,346717141241562;0,747379443572243;10;33;21;7;15;3;20;1
"PHX";102;0,491862543036972;0,350499360332136;0,756484129605639;10;32;20;8;14;4;21;"CHA";96;0,457979547778321;0,322524305531705;0,76108950422167;9;34;20;6;11;5;18;9
"CHI";101;0,471375129162364;0,35693547486548;0,776646681325164;11;35;21;6;13;6;18;"BOS";101;0,487379622075589;0,324353222184321;0,76318854502371;11;32;24;8;13;3;21;9
"POR";102;0,491367250433165;0,358742540909013;0,778970877549909;11;34;21;6;13;4;19;"GSW";111;0,516796044468237;0,405623791157105;0,76467339434482;10;34;27;9;14;6;20;-20
"WAS";99;0,488796418443418;0,361763049096119;0,744740451483788;10;33;23;7;14;4;20;"TOR";102;0,49170899622631;0,349074869060823;0,793075129094911;10;31;19;7;12;4;20;-9
"DET";99;0,470084541435669;0,337547801878876;0,690679887998676;13;32;20;7;12;4;19;"BKN";97;0,485779668497747;0,323005554805106;0,748397351437871;10;32;21;7;13;4;19;14
"LAC";105;0,517153123292795;0,367423683004626;0,711726936757094;9;33;24;7;12;5;21;"CHA";96;0,457432624686563;0,322370267570308;0,760884017789818;9;34;20;6;11;5;18;14
"ORL";96;0,487632976736635;0,347970498048862;0,746835751318849;10;32;21;7;14;4;20;"WAS";99;0,489295336331259;0,363501975097899;0,745212755317259;9;33;23;7;14;4;20;-6
"UTA";95;0,483349131749562;0,348465851588082;0,731569605979737;11;31;19;7;14;5;19;"MIA";95;0,502072917282065;0,333807372076165;0,740649663798108;9;31;19;7;13;5;19;15
"LAC";105;0,517560495064097;0,367139596757365;0,710207643656667;9;33;24;7;12;5;21;"NOP";99;0,483960590030307;0,363098457583156;0,761818667477744;10;32;21;7;12;5;19;3
"CHI";101;0,470757607140232;0,357648261715046;0,777809970872798;11;35;21;6;13;6;18;"WAS";99;0,489555545345401;0,363599415986899;0,74652451162813;10;33;23;7;14;4;20;-14
"DET";99;0,470088738884489;0,336908816573364;0,690372940214071;13;32;20;7;12;4;19;"SAS";103;0,513254660913987;0,369366346969001;0,783675947031894;9;34;24;8;13;5;18;-10
"IND";98;0,47380660183568;0,353537093047996;0,755595474084321;10;34;21;7;13;4;20;"PHX";102;0,491483648888825;0,349425600326691;0,754918302250934;10;32;20;8;15;4;21;19
"MIL";97;0,486685907133677;0,362427089796171;0,754092816602076;10;30;23;9;15;5;22;"CHI";101;0,470253041413964;0,358120067107763;0,777926413694595;11;35;21;6;13;6;18;5
"BOS";101;0,487840191966;0,324366617435304;0,76283529797746;11;32;24;8;13;3;21;"IND";98;0,474226300696;0,351992709358894;0,755549230496847;10;34;21;7;13;4;20;9
"DEN";100;0,474352073875559;0,329977468451087;0,742190203125336;12;32;21;7;13;4;22;"GSW";111;0,517667312555311;0,405504827113671;0,764447332226078;10;34;27;8;14;6;20;2
"OKC";105;0,494981066358913;0,344975072418836;0,757775010496582;12;34;20;7;14;5;21;"DAL";103;0,506372997403284;0,346629007475239;0,765039487225724;10;32;22;7;12;4;19;19
"POR";102;0,490388329197992;0,359859695568177;0,778693379734541;11;34;21;6;13;4;19;"UTA";95;0,48274393630095;0,348771025991438;0,73139193072856;11;31;19;7;14;5;19;14
"WAS";99;0,489274745391886;0,364278785973938;0,746553717412768;10;33;23;7;14;4;20;"MIL";97;0,487429314392753;0,360496788253113;0,753700861612963;10;31;23;9;15;5;22;5
"DEN";100;0,474015854690787;0,330004975540286;0,743988139669706;12;32;21;7;13;4;22;"MIA";95;0,50179425720318;0,334424849696955;0,741019053369108;9;31;19;7;13;5;19;-3
"IND";98;0,474892933932554;0,350554003448045;0,755759892541955;10;34;21;7;13;4;20;"WAS";99;0,489763665892616;0,364909796090821;0,744499103100995;10;33;23;7;14;4;20;-14
"PHI";92;0,458807189702395;0,318808768079957;0,678159775021844;11;31;20;9;17;6;21;"POR";102;0,490955909034273;0,358909822212485;0,776658528083031;11;34;21;6;13;4;19;25
"DEN";100;0,474664881513188;0,330448962605937;0,743716092321086;12;32;21;7;13;4;22;"IND";99;0,476146099169399;0,351362507485053;0,755306560082264;10;34;21;7;13;4;20;3
"CHA";96;0,458188154075657;0,324185989906354;0,763101858141569;9;34;20;6;11;5;18;"UTA";95;0,483773658034679;0,348474203581636;0,732810236897623;11;31;19;7;14;5;19;5
"LAC";106;0,515683810706953;0,369306337713917;0,711394569685658;9;33;24;7;12;5;21;"HOU";104;0,50439414421791;0,349200435705517;0,716011955965672;11;31;21;9;15;4;21;8
"MEM";97;0,478175581187741;0,332401034784801;0,783430062745521;10;31;21;8;12;4;19;"NOP";100;0,483837039118722;0,363537458713171;0,76323638563793;10;32;21;6;12;5;19;2
"CHI";101;0,470547776781702;0,354568189253433;0,778620213336663;11;35;21;6;13;5;18;"GSW";111;0,518038265961382;0,405680187797549;0,764120283295326;10;34;27;8;14;6;20;-31
"DAL";103;0,503926396486067;0,345903437112119;0,767194954937371;9;32;22;7;12;4;19;"MIN";98;0,467952708933251;0,325914678289044;0,782592258021857;11;30;21;7;14;4;20;12
"NOP";100;0,484802469031221;0,364540477728784;0,766003260203377;10;32;21;7;12;5;19;"DET";99;0,472200618172065;0,33657020081121;0,688750844140902;13;32;20;7;12;4;19;16
"PHX";102;0,489137643538305;0,347999306808299;0,755861768931134;10;32;20;8;15;4;21;"SAS";103;0,512831787147289;0,369997352961073;0,784841750277155;9;34;24;8;13;5;18;-28
"SAC";102;0,490634983252375;0,346988125680347;0,74554585954257;10;33;21;7;15;4;20;"ATL";102;0,511669522312066;0,367119625199527;0,781277021651748;8;31;25;9;13;4;18;3
"DEN";100;0,474725195831233;0,330384714678477;0,745793608059156;12;32;21;7;13;4;22;"ATL";102;0,511614304670007;0,366744900663627;0,782791523316645;8;31;25;9;13;4;18;-14
"SAC";103;0,491428094994685;0,346375995321032;0,745864576057767;10;33;21;7;15;4;20;"CHA";97;0,456923340712488;0,325381484231306;0,766144247954361;9;34;20;6;11;5;18;-1
