"HOME";"All points";"Two points";"Thre points";"Free throws";"Attack jumps";"Defending jumps";"Assissts";"Stolen balls";"Lost balls";"Blockages fouls";"Personal fouls";"AWAY";"All points";"Two points";"Thre points";"Free throws";"Attack jumps";"Defending jumps";"Assissts";"Stolen balls";"Lost balls";"Blockages fouls";"Personal fouls";"WINNER"
"OKC";103;0,485592755823496;0,335587744057719;0,746506035375511;12;34;20;7;14;5;22;"SAC";100;0,482879471221959;0,339977100644844;0,763163299576671;11;33;20;6;15;3;20;1
"UTA";94;0,486846531663011;0,345366460863695;0,725559901647254;11;31;19;7;14;5;19;"MEM";98;0,487442253797764;0,339172282958714;0,780251445349308;10;32;21;8;12;4;19;0
"GSW";109;0,515140073806294;0,395241792699387;0,767683592377857;10;34;27;9;14;6;19;"MIN";97;0,462370685062147;0,325742207192962;0,772741696001163;11;29;21;8;14;3;19;1
"LAC";106;0,520970132491533;0,372686303003915;0,710416750980423;9;33;24;7;11;4;21;"MEM";98;0,487231578566468;0,337710407199508;0,778831635615775;10;32;21;8;12;4;19;1
"MIL";97;0,488142993091288;0,363213249662892;0,754770475610414;10;31;23;9;15;4;22;"BKN";98;0,491847016972681;0,327543465620891;0,748402128864653;10;32;20;7;13;4;19;1
"CLE";103;0,508295211315634;0,361680541661296;0,7462706560075;11;31;22;7;13;4;18;"DET";98;0,46925628479336;0,339075630616513;0,702741530349362;12;32;21;7;12;4;18;1
"LAC";106;0,520610047876681;0,37220046387218;0,711322516817502;9;33;24;7;11;4;21;"DEN";101;0,475689874323502;0,326979290659547;0,731500336973445;12;32;21;7;13;4;22;1
"MIN";97;0,461870738332984;0,325248035322855;0,77290185142972;11;29;21;8;14;3;19;"NOP";99;0,484162166578035;0,369882914243997;0,748964091968969;11;32;22;6;12;6;18;0
"BOS";101;0,489432740055915;0,324873058021752;0,758982465648321;11;32;24;8;13;3;21;"TOR";104;0,499528913100902;0,351025790031465;0,787729515516896;10;30;20;7;12;4;20;1
"IND";97;0,470679115621717;0,352365275708846;0,758189734315966;10;34;21;6;13;4;21;"WAS";98;0,491157808382558;0,361692681142925;0,738269544823746;10;34;23;7;14;4;20;1
"PHX";102;0,497998263336311;0,337576409878382;0,758698007247106;10;32;20;8;14;4;21;"LAC";106;0,520980905928957;0,372475297753071;0,711455440054145;9;33;24;7;11;4;21;0
"BKN";98;0,491099296465798;0,327176551825259;0,748103686890031;10;32;20;7;13;4;19;"ORL";95;0,486718611769088;0,347818053711495;0,736320655536123;10;31;20;7;14;3;20;1
"CLE";103;0,507494330090074;0,363773868389004;0,745060755611426;11;31;22;7;13;4;18;"WAS";98;0,490696534296592;0,361716384587967;0,738557779178392;10;34;24;7;14;4;20;1
"GSW";109;0,515604792698509;0,397869460937846;0,767318707479539;10;34;27;9;14;6;19;"DEN";101;0,477205851465898;0,327056778984837;0,732742202782712;12;32;21;7;13;4;22;1
"NOP";99;0,484605895585687;0,371469707972729;0,748123066457152;11;31;22;6;12;6;18;"SAS";103;0,507326809979111;0,361805593973025;0,781665889809552;9;33;24;8;13;5;19;1
"PHI";91;0,448764752955168;0,315046262591967;0,677867584397767;11;30;20;9;16;5;21;"MIA";94;0,499401528002008;0,335828327206897;0,741974481218641;9;30;19;7;13;4;19;0
"ATL";102;0,508297612548375;0,37917879536903;0,77675350089859;8;31;25;9;13;4;17;"DET";98;0,469235298316347;0,340524512867485;0,704000427328552;12;32;21;7;12;4;18;0
"CHI";100;0,475568253231782;0,353727384389324;0,780776807816093;11;34;21;6;13;5;18;"CLE";103;0,506755288114939;0,363130145005838;0,743171292219934;11;31;22;7;13;4;18;1
"DET";98;0,468627518790936;0,340856614531343;0,704372971260915;12;32;21;7;12;4;18;"UTA";95;0,487591060173865;0,341946994932669;0,722773161458713;11;31;19;7;14;5;19;1
"CLE";103;0,507185452108096;0,362683269382982;0,743381399234433;11;32;22;7;13;4;18;"MIA";94;0,498641646928413;0,338376632341426;0,746468801445243;8;30;19;7;13;4;20;1
"DET";98;0,46822261299711;0,339367545116689;0,701968583363728;12;32;21;7;12;4;18;"CHI";100;0,476089986931831;0,355030055558773;0,781002873876528;11;34;21;6;13;5;18;1
"ORL";96;0,485985841098716;0,346155053098651;0,736124215533801;10;31;20;7;14;3;21;"OKC";104;0,486924793478725;0,335572070135624;0,744649404628699;12;34;20;7;14;5;22;0
"PHX";102;0,497476123163265;0,335160569431542;0,757279821339656;10;32;20;8;14;4;21;"POR";102;0,492524569857837;0,361523009003138;0,803001683815857;10;35;21;6;13;4;18;1
"NOP";99;0,483553544166097;0,370480224518433;0,747417311549325;11;31;21;6;12;6;18;"GSW";110;0,51539930834977;0,398095485996752;0,76733541925528;10;34;27;9;14;6;20;0
"POR";102;0,492732564114011;0,360407052034474;0,800277294258359;10;35;21;6;13;4;18;"PHX";102;0,496936555869883;0,335261621555877;0,757194176382718;10;32;20;8;14;4;21;0
"CHI";100;0,47567821924776;0,353808775842974;0,781963728408619;11;34;21;6;13;5;18;"ORL";95;0,485184954118275;0,345663203369102;0,734384345870082;10;31;20;7;14;4;21;1
"CHA";94;0,449015361027598;0,313989319601323;0,750100535195016;10;34;20;6;11;5;18;"ATL";102;0,508211813555917;0,377647814879041;0,777490081025458;8;32;25;9;13;4;17;0
"OKC";104;0,487367915484086;0,337741810486969;0,745039150195159;12;34;20;7;14;5;22;"DEN";101;0,475140083838011;0,327603425934023;0,732216110589556;12;32;21;7;13;4;22;1
"LAC";106;0,522869832239194;0,368137381754703;0,711488877170274;9;33;24;7;11;5;21;"PHX";102;0,49577518688918;0,334851602700576;0,756695240776939;11;32;20;8;14;4;21;1
"NYK";92;0,455822089628396;0,35286534423904;0,769869655814154;10;29;21;7;13;4;21;"SAS";103;0,507124092574542;0,36024805989118;0,78335626934277;9;33;24;8;13;5;18;0
"DAL";104;0,508446267535074;0,348494223782269;0,755433889057865;10;32;22;7;12;4;20;"TOR";104;0,499078694335358;0,352823358316391;0,789420426638774;10;31;20;7;12;4;21;0
"NOP";99;0,482237460749868;0,370048283923257;0,747098505601077;11;31;21;6;12;6;18;"ORL";96;0,485195723385634;0,346165827619332;0,737472899987872;10;32;20;7;14;4;20;0
"CLE";103;0,507486440573731;0,361505442763783;0,743174355573872;11;32;22;7;13;4;18;"NYK";92;0,455372027295502;0,35264083836656;0,770215981609393;10;29;21;7;13;4;21;1
"GSW";110;0,515434936951899;0,39842220338321;0,767023419751945;10;34;27;9;14;6;20;"LAC";106;0,522955271297399;0,368085645914262;0,710625368655255;9;33;24;7;11;5;21;1
"DAL";104;0,508240747652325;0,346866664333325;0,756967854573165;10;32;22;7;12;4;20;"CHA";94;0,451316126790797;0,316321954488604;0,753317202787028;10;34;20;6;11;5;18;0
"DEN";101;0,475667367498675;0,326968864418298;0,733170203796356;12;32;21;7;13;4;22;"UTA";95;0,484741482342698;0,344675043500456;0,721791000956189;12;31;19;7;14;5;19;0
"POR";102;0,494435634520392;0,362211357078753;0,793662727408642;10;35;21;6;13;4;18;"MEM";97;0,485355098830001;0,331325309794898;0,778477589817403;10;32;21;8;12;4;19;1
"BOS";101;0,487903224982439;0,325607839744297;0,760677745475079;11;32;24;8;13;3;21;"WAS";98;0,490080987453707;0,361180752497996;0,739371252519916;10;34;23;7;14;4;20;1
"CLE";103;0,508134505215305;0,361768055739369;0,742304950018108;11;32;22;7;13;4;18;"PHI";91;0,449450989231634;0,316008164831852;0,683412650986826;11;31;20;9;16;5;21;1
"GSW";110;0,515462462019004;0,399115808565895;0,764620375840623;10;34;27;9;14;6;20;"DEN";101;0,475442537787795;0,327041187928696;0,734136244868918;12;32;21;7;13;4;22;1
"NYK";92;0,455978844369696;0,350527495506334;0,770392098701494;10;29;21;7;13;4;21;"MIL";97;0,48783971160735;0,361853164332738;0,758528776462347;10;31;23;9;15;4;22;0
"DAL";104;0,508336496732033;0,347186361329537;0,75766346779599;10;32;22;7;12;4;20;"NOP";99;0,483889268140813;0,36907857184275;0,74967756054371;11;31;22;6;12;6;18;1
"LAC";106;0,523555297484447;0,365968970185898;0,710277353102354;9;33;24;7;11;5;21;"HOU";103;0,506020419885585;0,34366525825972;0,720648194571016;11;32;22;9;15;4;22;0
"MIL";97;0,487613893898098;0,362281780463831;0,758432947513331;10;31;23;9;15;4;22;"BKN";97;0,490063124687949;0,31929055351006;0,746709021149662;10;31;20;7;13;4;19;1
"CLE";103;0,508138326238405;0,36144856447638;0,741604894399927;11;32;22;7;13;4;18;"IND";97;0,468735213568589;0,35079055854981;0,75681813634706;10;34;21;6;13;4;21;1
"MIA";94;0,499136198101171;0,337045098202881;0,744776312085537;9;30;19;7;13;4;19;"TOR";103;0,496956534507917;0,349159974309465;0,789236151391346;10;31;20;7;12;4;21;1
"MIA";94;0,499319407011158;0,336077930445071;0,744731472403929;9;30;19;7;13;4;19;"LAL";98;0,461147287972593;0,338747468585185;0,741139675377535;11;32;20;7;12;4;21;1
"MIN";98;0,462676209069871;0,326232044471339;0,774599016993184;11;29;21;8;14;4;19;"CHA";94;0,453482523890348;0,316219009234664;0,7519606592532;9;34;20;6;11;5;18;0
"DEN";101;0,477461613402263;0,327570876929891;0,732984143131091;12;32;21;7;13;4;22;"MIL";97;0,487775950486528;0,363193022992275;0,759654413762176;10;31;23;9;15;4;22;1
"SAC";101;0,48407173494113;0,343927728950398;0,751113653035922;11;33;20;6;15;3;20;"DET";98;0,469925744047565;0,337787295179761;0,698291184347383;13;32;21;7;12;4;18;1
"BOS";101;0,48858123368548;0,322902393234302;0,762849842068405;11;32;24;8;13;3;21;"ATL";102;0,509576588622853;0,37743185830541;0,781105662600742;8;31;25;9;13;4;17;1
"CHA";94;0,45387675945505;0,317784629826437;0,751678788567625;9;34;20;6;11;5;18;"POR";102;0,494459983609108;0,361185478709244;0,792836674994793;10;34;21;6;13;4;18;1
"OKC";104;0,487286376120672;0,340080998746776;0,74743751129042;12;34;20;7;14;5;22;"BOS";101;0,488799841845763;0,323654063064981;0,761609733913807;11;32;24;8;13;3;21;0
"PHX";102;0,495475571433804;0,342048190048081;0,754216361510123;10;32;20;8;14;4;21;"LAL";98;0,460957393896729;0,339417519669686;0,74425948347636;11;32;20;7;12;4;21;1
"BKN";97;0,488821195523088;0,320747429997344;0,748022770344839;10;32;20;7;13;4;19;"ATL";102;0,509204929364217;0,377669392520924;0,780848860504415;8;31;25;9;13;4;17;1
"DET";98;0,470028204466766;0,336050628150864;0,697238004243482;12;32;21;7;12;4;19;"CLE";103;0,508524100908337;0,36068059862346;0,73742529304278;11;32;22;7;13;4;18;1
"GSW";110;0,517001857832821;0,399064798612632;0,768507238140578;10;34;27;9;14;6;20;"TOR";103;0,495981060964866;0,349298780198021;0,790164717133208;10;31;20;7;12;4;20;1
"BOS";101;0,489400843343343;0,323287823679152;0,760885678915028;11;32;24;8;13;3;21;"DAL";104;0,508946262104134;0,345184822786945;0,759466307836886;10;32;22;7;12;4;20;0
"PHX";102;0,495020188945269;0,341556234201287;0,753786999712011;11;32;20;8;14;4;21;"CHI";100;0,473738499640085;0,356457467619114;0,776467526759461;11;34;21;6;13;5;18;0
"DEN";101;0,477510584173112;0,327836570124057;0,737647145944254;12;32;21;7;13;4;22;"PHX";102;0,494868583007226;0,343832822726333;0,753853095459756;11;32;20;8;14;4;21;0
"GSW";110;0,517359861763629;0,400245680442302;0,769279078086723;10;34;27;9;14;6;20;"CHI";100;0,473211945646493;0,356050279859143;0,776070323653324;11;34;21;6;13;5;18;1
"MEM";97;0,481467971644244;0,334714340720355;0,785093485637852;10;31;21;8;12;4;19;"HOU";103;0,503817414441195;0,339635591395866;0,717203698766986;11;32;22;9;16;5;21;1
"MIN";98;0,464836082030806;0,322883715102633;0,776862244684149;11;30;21;8;14;4;19;"DET";98;0,47115844895585;0,334755256726767;0,698003884722071;12;32;20;7;12;4;19;0
"CLE";103;0,50995238891353;0,361904624738345;0,73918586859091;11;32;22;7;13;4;18;"ATL";102;0,507505800812852;0,377025251879844;0,78155300771051;8;31;25;9;13;4;17;1
"MIA";95;0,500330219271632;0,333324296016239;0,74020174286686;9;30;19;7;13;5;19;"PHI";91;0,450893357400224;0,314116004874732;0,682646305370376;11;31;20;9;17;6;21;1
"BKN";97;0,488605399626024;0,322054482166652;0,748755328973582;10;32;20;7;13;4;19;"BOS";101;0,491450964729702;0,324094458597331;0,761809388932857;11;32;24;8;13;3;21;1
"OKC";104;0,488508840026188;0,33987940043964;0,746519131985769;13;34;20;7;14;5;22;"DAL";104;0,509748281264844;0,346452118928758;0,759400395611293;10;32;22;7;12;4;20;1
"MIN";98;0,465202372842985;0,322124509736981;0,77841499136375;11;30;21;8;14;4;19;"PHI";91;0,451070591925819;0,314203269207583;0,683627042199318;11;31;20;9;17;6;21;1
"ATL";102;0,508340289725841;0,378280096248417;0,782390592975059;8;31;25;9;13;4;17;"BOS";101;0,490600809530161;0,325182760367894;0,761886694977627;11;32;24;8;13;3;21;1
"MEM";97;0,48121565819242;0,332394915596683;0,787295514632781;10;31;21;8;12;4;19;"DAL";104;0,50904840687156;0,346215802360056;0,760776238366404;10;32;22;7;12;4;20;1
"MIL";97;0,486910293276085;0,367861193263543;0,758065646768192;10;30;23;9;15;4;22;"SAC";102;0,486300290029251;0,34675425507299;0,752216248932088;10;33;20;7;15;3;20;0
"IND";97;0,469264163500883;0,358791755431991;0,752597591122113;10;34;21;6;13;4;20;"CHI";100;0,470650600522173;0,357090542903388;0,777814329591706;11;34;21;6;13;5;18;1
"CHI";100;0,470364070030781;0,357275176481703;0,775981192173234;11;34;21;6;13;5;18;"SAS";102;0,506402371050248;0,362068351103186;0,7811510023673;9;34;24;8;13;5;18;1
"BKN";97;0,488234726474744;0,320243192774405;0,749430115814639;10;32;20;7;13;4;19;"PHX";102;0,49289194975053;0,346947096449101;0,756184492077362;10;32;20;8;14;4;21;1
"MIN";98;0,464781538191145;0,32423050679111;0,780591415648359;11;30;21;7;14;4;19;"ORL";96;0,483215245867989;0,348862098019749;0,739239298139889;10;32;20;7;14;4;21;0
"POR";102;0,491870972630159;0,358057318313528;0,791160136174848;10;35;21;6;13;4;19;"DAL";104;0,509347136532038;0,343351276650623;0,760941182488174;10;32;22;7;12;4;20;0
"CHI";100;0,469816137343392;0,357230951991794;0,775999524679403;11;34;21;6;13;5;18;"DEN";100;0,474392100642207;0,327230333024452;0,738883786756883;12;32;21;7;14;4;22;1
"DET";98;0,469718370713356;0,335224916292468;0,696493280666642;13;32;20;7;12;4;18;"PHX";103;0,493117029455971;0,347712396724283;0,757938441000688;10;32;20;8;14;4;21;1
"LAC";105;0,519521346178523;0,363314898479839;0,704218284462296;9;33;24;7;12;5;21;"IND";98;0,468802838408513;0,358445794042792;0,753871615860289;10;34;21;6;13;4;20;0
"SAS";102;0,505693264492282;0,361783845976752;0,780347527096336;9;34;24;8;13;5;18;"MIL";97;0,485379490110284;0,364589716708805;0,758153398788517;10;30;23;9;15;4;22;1
"WAS";98;0,48820517803901;0,35881590986392;0,742362487112961;10;33;23;7;14;4;20;"LAL";98;0,460312603960405;0,335549950825386;0,746574261928949;11;32;20;7;12;4;21;0
"ATL";102;0,507566597810032;0,374589539194923;0,782142666635721;8;32;25;9;13;4;17;"LAL";98;0,458943507864807;0,336994817465545;0,746798583783423;11;32;20;7;12;4;21;1
"NYK";93;0,454787873979266;0,349868974130791;0,776632782886785;10;30;20;6;13;4;21;"BKN";97;0,487856164826479;0,319772738120473;0,748610675724065;10;32;20;7;13;4;19;1
"LAC";105;0,519233843553551;0,363548054124091;0,703980850300901;9;33;24;7;12;5;21;"ORL";96;0,483255758405507;0,348372900871877;0,742718266150218;10;32;20;7;14;4;21;1
"MIA";95;0,499872748650491;0,332697933039738;0,738554074529112;9;30;19;7;13;5;19;"CLE";102;0,506045223480584;0,361261108193799;0,73924206517614;11;32;22;7;13;4;18;1
"MIN";98;0,464984633037243;0,324320633786578;0,78124054862366;11;30;21;7;14;4;19;"POR";102;0,49241118845018;0,360813486889965;0,790846347122909;10;35;21;6;13;4;19;0
"UTA";95;0,483614713278408;0,347050822938503;0,726894913895738;11;31;19;7;14;5;19;"IND";98;0,468118965200014;0,359735247990278;0,755881923602912;10;34;21;6;13;4;21;1
"OKC";104;0,490068344701094;0,339561877532402;0,752022902409908;12;34;20;7;14;5;22;"SAC";102;0,484519973388369;0,346591262750481;0,751106213149891;11;33;21;7;15;3;20;1
"WAS";98;0,489282088303114;0,358448708475759;0,740829523084987;10;33;23;7;14;4;20;"DAL";104;0,509617883362301;0,344373495562491;0,761591731264024;10;32;22;7;12;4;20;0
"NOP";99;0,484395341101614;0,364469097843837;0,757741064718928;11;32;21;6;12;5;19;"BOS";101;0,489720904512347;0,327605032310561;0,762132396175758;11;32;24;8;13;3;21;0
"IND";98;0,46791937920815;0,360367671286867;0,756389868544965;10;34;21;6;13;4;20;"GSW";111;0,51858082628765;0,407276476353193;0,763464720325278;10;34;27;9;14;6;20;0
"DET";98;0,46931471444055;0,334352800834768;0,694557827905537;13;32;20;7;12;4;18;"MEM";97;0,480567039596997;0,326445569855774;0,789331880064568;10;31;21;8;13;4;19;0
"UTA";95;0,483143727351238;0,3485325528342;0,727425456156017;12;31;19;7;14;5;19;"NYK";92;0,455496186363783;0,349215121355172;0,775342745703777;10;30;21;6;13;4;21;1
"CHI";100;0,468952513802868;0,355337349928542;0,77475527785326;11;34;21;6;13;5;18;"LAC";105;0,516640492018256;0,364619222893088;0,705897763061872;9;33;24;7;12;5;21;1
"DEN";100;0,473624770359274;0,328895910467765;0,738188555691549;12;32;21;7;14;4;22;"MIN";98;0,465379637660863;0,325789567371119;0,781855639387717;11;30;21;7;14;4;19;1
"IND";98;0,468398233578074;0,358949399859672;0,757784141665887;10;34;21;6;13;4;20;"MIA";94;0,500817954880412;0,331242792132894;0,736955321639825;9;30;19;7;13;5;19;1
"ORL";96;0,482977551551593;0,346183458682464;0,742926315688783;10;32;20;7;14;4;21;"CLE";102;0,507108950459211;0,363471288347581;0,739128435717624;10;32;22;7;13;4;18;0
"PHI";91;0,452680235216173;0,314885431968655;0,683790134425798;11;31;20;9;16;6;21;"DET";98;0,469604198266582;0,334692589226613;0,694491244623409;13;32;20;7;12;4;18;0
"SAS";102;0,508486542717242;0,362849523004473;0,777837804787142;9;34;24;8;13;5;18;"LAL";98;0,45901302334312;0,337466473735767;0,745856259822957;11;32;20;7;12;4;21;1
"CHI";100;0,468584377579138;0,355770967890401;0,775268199494458;11;34;21;6;13;5;18;"NOP";99;0,483816964289824;0,366741996861979;0,757112615386138;10;32;22;6;12;5;19;1
"MIA";94;0,501247152866702;0,331117205844903;0,737812356590612;9;30;19;7;13;5;19;"MEM";97;0,480795993846661;0,327057998948484;0,788326073624506;10;31;21;8;13;4;19;1
"DEN";100;0,474783887884848;0,328811986784107;0,739526399505779;12;32;21;7;14;4;22;"HOU";104;0,502452825677281;0,347202372948851;0,716993390057845;11;31;22;9;16;5;21;1
"DET";98;0,469865669657864;0,335569257349761;0,695810010168175;13;32;20;7;12;4;18;"LAC";105;0,51681259138438;0,363870478605531;0,705268313700383;9;33;24;7;12;5;21;0
"SAS";102;0,509186723339076;0,364727970991163;0,780845173036189;9;34;24;8;13;5;18;"UTA";95;0,482263679367782;0,34735617439206;0,72654850101281;12;31;19;7;14;5;19;1
"MIN";98;0,465472237924445;0,327388373945051;0,781899034828005;11;30;21;7;14;4;20;"DEN";100;0,475614284854488;0,330931085557672;0,739537748489284;12;32;21;7;14;4;22;0
"DET";98;0,469900702142896;0,33729623227141;0,696253827015363;12;32;20;7;12;4;18;"BOS";101;0,487722253903316;0,327459222184925;0,763979220867798;11;32;24;8;13;3;21;1
"GSW";111;0,517802219285485;0,40504930388845;0,763115233396332;10;34;27;9;14;6;20;"PHX";102;0,494491651770085;0,346769326572572;0,756393899509322;10;32;20;8;14;4;21;1
"LAC";105;0,516313983713811;0,365351395690753;0,706454100919206;9;33;24;7;12;5;21;"MIL";97;0,484739899511451;0,362072257040403;0,758395135382722;10;31;23;9;15;4;22;1
"CLE";102;0,506980633779034;0,363798426212766;0,740930076262865;10;32;22;7;13;4;18;"OKC";104;0,491879725405802;0,34068384190437;0,755991436338826;12;34;20;7;14;5;21;1
"GSW";111;0,518014892563209;0,404508978588133;0,763056898748262;10;34;27;9;14;6;20;"MIL";97;0,485065427199579;0,360800893087511;0,759292841944177;10;31;23;9;15;4;22;1
"IND";98;0,470376516320758;0,357412560606722;0,757109611041407;10;34;21;6;13;4;20;"BKN";97;0,487773395441613;0,32213151353755;0,751622332866054;10;32;20;7;13;4;19;1
"MIN";98;0,466024835370289;0,326175714462823;0,785359237886746;11;30;21;7;14;4;20;"SAC";102;0,487351246758941;0,345859401320492;0,750097997156885;10;33;21;7;15;3;20;1
"PHX";103;0,495076487021373;0,347025969058276;0,754865184914853;10;32;20;8;14;4;21;"NOP";99;0,483356734944279;0,365610354893671;0,759678510046774;10;32;21;6;12;5;19;1
"HOU";104;0,501544082620865;0,346958572612845;0,715753939773215;11;31;22;9;16;5;21;"LAC";105;0,516206759767499;0,365128100777077;0,704933932313152;9;32;24;7;12;5;21;1
"WAS";99;0,4903203715028;0,359785737501963;0,742519666921719;10;33;23;7;14;4;20;"CHA";96;0,458960808015251;0,322852118386557;0,756928957321832;9;34;20;6;11;5;18;1
"BKN";97;0,487644136864408;0,321360538533492;0,752066164674622;10;32;20;7;13;4;19;"MIN";98;0,466471450480221;0,325476854697109;0,786181630199711;11;30;21;7;14;4;20;0
"TOR";102;0,493265153854856;0,347705009008074;0,791577986849532;10;31;19;7;12;4;20;"SAC";102;0,488051110216532;0,346618227258574;0,748950309109574;10;33;21;7;15;3;20;0
"DEN";100;0,475747714941927;0,331542055951553;0,741734783360846;12;32;21;7;13;4;22;"LAL";98;0,46007035046538;0,335273895462766;0,744533619373488;11;32;20;7;12;4;21;0
"ATL";102;0,509689238582101;0,370369449672116;0,782430762062871;8;31;25;9;13;4;17;"DET";99;0,469615970634627;0,338165042141808;0,692546462080301;13;32;20;7;12;4;19;1
"MIN";98;0,466630842238409;0,323701110953433;0,786261690916834;11;30;21;7;14;4;20;"SAS";102;0,511013760840828;0,366046782918056;0,781327934405374;9;34;24;8;13;5;18;0
"ORL";97;0,485999856399652;0,348827748151131;0,744391261956455;10;32;21;8;14;4;20;"HOU";103;0,503608302506388;0,345150199087123;0,715590471438978;11;32;21;9;16;5;21;1
"GSW";111;0,517239849453962;0,403248295420814;0,764990474813525;10;34;27;9;14;6;20;"CLE";102;0,505050631645376;0,361436445619198;0,742643228379702;10;32;22;7;13;4;18;1
"DAL";104;0,507367770214793;0,346757791527704;0,765690838657792;10;32;22;7;12;4;20;"CHI";100;0,470183809243164;0,354221901251916;0,773690946731571;11;34;21;6;13;5;18;1
"MIL";97;0,486519230065883;0,36146757818464;0,758800308283909;10;31;23;9;15;5;22;"TOR";102;0,49371054028538;0,349602392243395;0,790971472772912;10;31;20;7;12;4;20;0
"PHX";102;0,492154527587979;0,349117000683262;0,756412508382518;10;32;20;8;15;4;21;"PHI";91;0,454712729330939;0,316741240534218;0,684078554865845;11;31;20;9;17;6;21;0
"POR";102;0,491951301165034;0,358691227052895;0,784203397926871;11;34;21;6;13;4;19;"CLE";102;0,503818946061248;0,361376466201546;0,741346471758068;10;32;22;7;13;4;18;1
"UTA";95;0,483237509544811;0,34820698801397;0,729967613730567;11;31;19;7;14;5;19;"LAC";105;0,515505264441556;0,366078657418369;0,706350657781756;9;32;24;7;12;5;21;0
"BOS";101;0,488248625941879;0,328280273968944;0,762191082561105;11;32;24;8;13;3;21;"NYK";93;0,45944022800151;0,346136890370264;0,780337125232347;10;30;20;6;13;4;21;1
"CHI";100;0,470315923437807;0,354462716384353;0,772726764028284;11;34;21;6;13;5;18;"TOR";102;0,493507713048615;0,349167283539505;0,789515582660869;10;31;20;7;12;4;20;1
"DAL";104;0,506874364312235;0,347711664651755;0,764701062686007;10;32;22;7;12;4;19;"MIL";97;0,486839911583524;0,36080307561911;0,759746504410074;10;31;23;9;15;5;22;1
"PHX";102;0,491900687895587;0,349907287633842;0,755921964831366;10;32;20;8;15;4;21;"CLE";102;0,504084841442078;0,361856265121725;0,741154161201689;10;32;22;7;13;4;18;0
"NYK";93;0,460276013458502;0,347474830454001;0,780712710332629;10;30;20;6;13;4;21;"DET";99;0,469051460714385;0,337586448160113;0,692553386894166;13;32;20;7;12;4;19;1
"BOS";101;0,488423609234594;0,32767482647149;0,762873616924605;11;32;24;8;13;3;21;"LAL";97;0,459263558244673;0,334994499426689;0,742350253554363;11;32;20;7;12;4;21;0
"MIN";98;0,467173822817651;0,32488494668326;0,783033231864116;11;30;21;7;14;4;20;"UTA";95;0,481760887550806;0,346682229528372;0,731118985707601;11;31;19;7;14;5;19;1
"IND";98;0,471987853595923;0,355544177482649;0,754861529297513;10;33;21;7;13;4;20;"MIL";97;0,487785200464268;0,363664845251293;0,7584364997438;10;31;23;9;15;5;22;0
"TOR";102;0,491390160326611;0,349220825672837;0,791118393864623;10;31;19;7;12;4;20;"CHA";96;0,458579729408429;0,322249350862208;0,76011911849747;9;34;20;6;11;5;18;1
"CHA";96;0,457817886039099;0,321818724095817;0,760159003400561;9;34;20;6;11;5;18;"OKC";105;0,495259378781034;0,341703435575097;0,758379771685168;12;34;20;7;14;5;21;0
"DAL";104;0,50586750791792;0,348451366037889;0,765853789934405;10;32;22;7;12;4;19;"NOP";100;0,485281004243984;0,365524114497619;0,761317385339982;10;32;21;6;12;5;19;0
"SAS";103;0,511408967522142;0,369329875462557;0,783453405442886;9;34;24;8;13;5;18;"HOU";104;0,503040702250895;0,349889960068896;0,716403914118606;11;31;21;9;15;5;21;1
"UTA";95;0,481963637068562;0,347511302588215;0,731250869530913;11;31;19;7;14;5;19;"MEM";97;0,481211759524758;0,328631709827816;0,784620108675085;10;31;21;8;12;4;19;1
"LAL";97;0,458919199684295;0,335047041006031;0,742680390861195;11;32;20;7;12;4;20;"PHX";102;0,492370862314429;0,34860643415209;0,75637701498694;10;32;20;8;15;4;21;1
"BKN";97;0,487112054905018;0,321132962483364;0,750654754204943;10;32;21;7;13;4;19;"BOS";101;0,488408552210047;0,326374090547105;0,763299830166636;11;32;24;8;13;3;21;0
"MIL";97;0,487397795236855;0,36385696651822;0,758475106285673;10;31;23;9;15;5;22;"SAS";103;0,511917608233214;0,370013520585756;0,783593630820488;9;34;24;8;13;5;18;0
"MIA";95;0,502350085340586;0,333490589012739;0,741947848096316;9;31;19;7;13;5;19;"NYK";93;0,461845068810526;0,347489493081924;0,783738836461002;10;30;20;6;13;4;21;0
"MIN";98;0,466528791101362;0,324415591237691;0,781894876695366;11;30;21;8;14;4;20;"DEN";100;0,47536041136231;0,33089008639894;0,73936381751351;12;32;21;7;13;4;22;0
"NOP";99;0,484851718612293;0,364384538797927;0,761650856156017;10;32;21;6;12;5;19;"DAL";104;0,505655647155213;0,348170775964775;0,765719067026024;10;32;22;7;12;4;19;0
"ORL";96;0,48815526139627;0,346907044020635;0,747488334674536;10;32;21;7;14;4;20;"IND";98;0,471796735072974;0,354524501541474;0,75521727552537;10;34;20;7;13;4;20;0
"WAS";99;0,48936222370328;0,362126206044781;0,743100513380748;10;33;23;7;14;4;20;"CLE";102;0,505729757761896;0,361748978723946;0,739506360961847;10;32;22;7;13;4;18;0
"SAC";102;0,4909138845506;0,346200167889636;0,746695436988298;10;33;21;7;15;3;20;"LAL";97;0,459420326811218;0,334217919068355;0,744445445626978;11;32;20;7;12;4;20;1
"BKN";97;0,486065472514503;0,321034792086882;0,747960040856836;10;32;21;7;13;4;19;"ORL";96;0,48710888410417;0,347893419401013;0,746809160993797;10;32;21;7;14;4;20;0
