"HOME";"All points";"All points for last 5 games";"Two points";"Two points for last 5 games";"Thre points";"Thre points for last 5 games";"Free throws";"Free points for last 5 games";"Attack jumps";"Attack jumps for last 5 games";"Defending jumps";"Defending jumps for last 5 games";"Assissts";"Assissts for last 5 games";"Stolen balls";"Stolen balls for last 5 games";"Lost balls";"Lost balls for last 5 games";"Blockages fouls";"Blockages fouls for last 5 games";"Personal fouls";"Personal fouls for last 5 games";"AWAY";"All points";"All points for last 5 games";"Two points";"Two points for last 5 games";"Thre points";"Thre points for last 5 games";"Free throws";"Free points for last 5 games";"Attack jumps";"Attack jumps for last 5 games";"Defending jumps";"Defending jumps for last 5 games";"Assissts";"Assissts for last 5 games";"Stolen balls";"Stolen balls for last 5 games";"Lost balls";"Lost balls for last 5 games";"Blockages fouls";"Blockages fouls for last 5 games";"Personal fouls";"Personal fouls for last 5 games";"WINNER"
"SAC";102;112;0,491740460379881;0,54047265232994;0,345502628859591;0,33623492875411;0,745929494976096;0,705203991410888;10;9;33;34;21;26;7;8;15;15;3;5;20;18;"NOP";99;97;0,48304997966969;0,431736414460932;0,363261133707319;0,311212575530417;0,761297014361773;0,760828481862965;10;12;32;35;21;22;6;9;12;11;5;4;19;21;-12
"SAS";103;107;0,513146899443141;0,542158171997425;0,368754568920951;0,339043309631545;0,783956482569698;0,792519783851053;9;10;34;33;24;24;8;7;13;12;5;5;18;17;"CLE";102;109;0,505014418692383;0,507558736355093;0,362477672737095;0,389500721181756;0,741732077536514;0,781419248509716;11;12;32;33;22;20;7;8;13;11;4;3;18;19;4
"DEN";100;92;0,474015854690787;0,416333605321069;0,330004975540286;0,323115364167996;0,743988139669706;0,845500985210233;12;11;32;35;21;22;7;4;13;13;4;5;22;19;"MIA";95;95;0,50179425720318;0,488787878787879;0,334424849696955;0,356286549707602;0,741019053369108;0,719285256752429;9;8;31;34;19;24;7;5;13;14;5;7;19;16;-3
"CHA";96;96;0,458315737708903;0,466182582084512;0,322593100327566;0,324202898550725;0,762184660257483;0,787811311495522;9;9;34;33;20;22;6;5;11;11;5;3;18;19;"MIL";98;101;0,487605639160918;0,501572009140345;0,360462172974396;0,260641025641026;0,753816284001792;0,706970946382711;10;13;31;34;23;22;9;8;15;14;5;7;22;17;-13
"PHI";92;100;0,458807189702395;0,498857781524875;0,318808768079957;0,427479397556124;0,678159775021844;0,583784461152882;11;8;31;32;20;23;9;9;17;15;6;5;21;22;"POR";102;105;0,490955909034273;0,465349947913908;0,358909822212485;0,363903338041269;0,776658528083031;0,708225108225108;11;14;34;32;21;23;6;7;13;12;4;5;19;21;25
"LAL";97;88;0,459150924690045;0,437672787419994;0,330790774198863;0,246152111913968;0,745446742599456;0,726366959064327;11;12;32;30;20;17;7;8;12;13;4;4;20;17;"HOU";103;102;0,503709534781879;0,493005202080832;0,349244390832174;0,328350877192982;0,716668379928174;0,718681741000845;11;11;31;32;21;20;9;10;16;16;4;4;21;19;-17
"CLE";102;97;0,505074026476892;0,479895901106051;0,361420128404275;0,329844300436406;0,740481744957758;0,731701581027668;11;12;32;32;22;20;7;7;13;13;4;3;19;21;"GSW";111;112;0,51735168259676;0,513935078949237;0,405927608666884;0,391580520928347;0,765040608160611;0,780048309178744;10;9;34;34;27;25;8;7;14;12;6;5;20;20;-34
"DET";99;103;0,471519354066639;0,519056331562725;0,336893835512747;0,31320992815558;0,688623050232762;0,630517129928895;13;13;32;32;20;20;7;7;12;12;4;4;19;19;"CHI";101;100;0,470716201181552;0,460341543032261;0,357064649821084;0,353696660977541;0,778513275194614;0,809778972520908;11;13;35;34;21;20;6;5;13;14;5;4;18;19;-10
"NYK";94;107;0,463767688301643;0,519422426993421;0,347117356721351;0,321969696969697;0,785124998909339;0,810434782608696;10;9;31;33;20;22;6;6;13;11;5;5;21;18;"PHI";92;103;0,458920515968559;0,493452376119469;0,31911544079246;0,44335241342914;0,676894496821669;0,567784461152882;11;7;31;35;20;25;9;9;17;14;6;6;21;23;6
"DEN";100;107;0,474421168311021;0,464786324786325;0,330606632262341;0,347933177933178;0,743766768995916;0,828008725148313;12;11;32;32;21;23;7;7;13;14;4;5;22;21;"OKC";105;106;0,496250400871701;0,519373747203841;0,342694541375307;0,322699040090344;0,75854598600224;0,746736328805294;12;12;34;33;21;26;7;10;14;13;5;5;21;21;-6
"PHX";102;95;0,489749157385024;0,43902790173828;0,348116634596099;0,290931216931217;0,755299967430409;0,726880075224903;10;12;32;31;20;18;8;5;15;16;4;3;21;24;"IND";99;107;0,476146457048602;0,549800963476268;0,350141842102109;0,281960784313726;0,755145169417464;0,748147533206831;10;9;34;31;21;20;7;12;13;14;4;4;20;21;-3
"CHI";101;99;0,470547776781702;0,465595780320397;0,354568189253433;0,281878479159359;0,778620213336663;0,797741935483871;11;14;35;34;21;19;6;5;13;13;5;4;18;19;"GSW";111;115;0,518038265961382;0,526633491647649;0,405680187797549;0,405710955710956;0,764120283295326;0,763381642512077;10;10;34;34;27;28;8;8;14;12;6;7;20;20;-31
"LAL";97;92;0,458925673150991;0,447356045338547;0,329435291863952;0,249580683342539;0,745930908236788;0,714323948311639;11;11;32;31;20;18;7;7;12;13;4;4;20;17;"SAC";103;107;0,49151532505787;0,505709321029433;0,347437893639808;0,376648221343874;0,745509647018525;0,7175250037319;10;11;33;39;21;24;7;7;15;14;4;6;20;21;-19
"CLE";102;98;0,505348752826368;0,512236154649948;0,361709259335462;0,348002245432586;0,740230009267388;0,720071146245059;11;10;32;33;22;20;7;5;13;14;4;3;19;23;"LAC";106;112;0,515923897277498;0,48666831811342;0,368263544667837;0,388252252252252;0,711033860790344;0,694538652781687;9;9;33;32;24;24;7;10;12;10;5;4;21;24;13
"NOP";100;109;0,484802469031221;0,507513660200227;0,364540477728784;0,419306335667892;0,766003260203377;0,889388871997568;10;10;32;30;21;24;7;8;12;10;5;5;19;19;"DET";99;107;0,472200618172065;0,522885721073889;0,33657020081121;0,328443422519509;0,688750844140902;0,649820538384846;13;15;32;32;20;19;7;6;12;13;4;4;19;18;16
"SAC";102;102;0,490634983252375;0,480730633902409;0,346988125680347;0,365416337285903;0,74554585954257;0,715800865800866;10;13;33;41;21;24;7;8;15;16;4;6;20;20;"ATL";102;101;0,511669522312066;0,544006734934411;0,367119625199527;0,341727437716548;0,781277021651748;0,762463768115942;8;6;31;36;25;28;9;10;13;15;4;6;18;19;3
"LAL";97;92;0,459017504348969;0,451818519983577;0,329794069093369;0,283201372997712;0,745744225669744;0,702518392756084;11;11;32;30;20;18;7;6;12;13;4;4;20;16;"SAS";103;109;0,512729947566755;0,498789403085178;0,371218084475743;0,413585434173669;0,785328354212684;0,831544381544382;9;9;34;35;24;21;8;8;13;9;5;7;18;18;-13
"TOR";102;108;0,493160916548482;0,528007004280605;0,351659298233481;0,413685598377282;0,792049873998884;0,767443751694226;10;8;31;31;19;21;7;7;12;11;4;7;20;15;"MIA";94;83;0,500269390489442;0,467356590663304;0,333450630637534;0,309656226126814;0,742122879290953;0,768000076978405;9;9;31;28;19;17;7;4;13;15;5;6;18;15;20
"CHA";96;105;0,457663713546425;0,444339228331514;0,324356373355797;0,352508960573477;0,765814501448505;0,855765180765181;9;10;34;33;20;20;6;7;11;11;5;3;18;19;"NYK";94;100;0,46380340940393;0,475347322003351;0,346213462382345;0,315130718954248;0,785772025844624;0,820972222222222;10;9;31;34;21;22;6;4;13;12;5;6;21;22;13
"CLE";102;95;0,504844788229842;0,500807583221376;0,360136335201036;0,304412501842842;0,737559532653061;0,638252964426878;11;12;32;32;22;20;7;5;13;11;4;4;19;22;"CHI";101;95;0,470246080022368;0,468354967019539;0,354035369718591;0,24527370462355;0,77986485402584;0,814230769230769;11;12;35;35;21;18;6;5;13;11;5;4;18;17;-13
"PHX";102;94;0,488384139439191;0,412756108868127;0,3485399946812;0,326931216931217;0,755967036650029;0,78155615598794;10;11;32;33;20;19;8;6;15;16;4;3;21;23;"ATL";102;99;0,511105195364727;0,534863877791554;0,367007983870953;0,352315673010666;0,781686913869714;0,729130434782609;8;7;31;35;25;26;9;10;13;15;4;6;18;17;3
"CLE";102;100;0,505495685096417;0,518048962531721;0,360093954196847;0,329665958064041;0,736859056391837;0,637818181818182;11;11;32;32;22;22;7;5;13;12;4;3;19;21;"MIN";98;104;0,4693342689346;0,557432005060088;0,325073180558425;0,272936710916251;0,784658864497512;0,84441710229929;10;9;30;32;21;24;8;8;14;14;4;6;20;22;7
"WAS";99;106;0,490651026157589;0,523406508381312;0,363666458861806;0,349093073593074;0,745675999968153;0,724786324786325;10;10;33;30;24;25;7;8;14;13;4;3;20;22;"BOS";102;112;0,487210205771915;0,480305222081093;0,328779903605551;0,411691091517178;0,763793932825135;0,783698208732534;11;11;32;32;24;28;8;11;13;12;3;2;21;22;-25
"MIL";98;100;0,488625536298715;0,52973119081722;0,360258444863313;0,366446886446886;0,756176789020961;0,833184825926761;10;8;31;35;23;22;8;4;15;15;5;7;21;18;"ORL";96;97;0,485439531809116;0,435290165315899;0,349467110297132;0,377018356749815;0,747181672892825;0,754920125246804;10;10;32;34;21;23;7;7;14;15;4;5;20;19;7
"BOS";102;111;0,487081353287591;0,486922869139917;0,328722916534412;0,395976805802893;0,764332997945354;0,788826413860739;11;12;32;32;24;29;8;12;13;12;3;3;21;21;"DEN";100;103;0,474612635397532;0,473327380952381;0,330407750761718;0,329393939393939;0,745826470496194;0,797741773603843;12;10;32;33;21;21;7;8;13;14;4;4;22;21;8
"MIN";98;105;0,470285982068114;0,550362861613236;0,32532178270249;0,266587504567044;0,783559626345261;0,812988530870719;11;10;30;30;21;25;7;7;14;13;4;5;20;20;"OKC";105;115;0,497284379725182;0,523133851062207;0,344893666509787;0,399871794871795;0,759468798324717;0,782539106386656;12;15;34;34;21;22;7;5;14;14;5;4;21;20;-3
"UTA";96;106;0,484335342596016;0,499590799031477;0,350919000683192;0,407543875911507;0,73471478281872;0,794623655913978;11;11;31;33;19;23;7;6;14;11;5;5;19;22;"CHA";96;102;0,456805661996893;0,422796356859284;0,324714441385749;0,337714347778864;0,766483150779123;0,84966294966295;9;10;34;32;20;18;6;8;11;12;5;2;18;21;29
"LAC";105;98;0,515812495714016;0,513049736939671;0,367719939039468;0,354238519455911;0,708151411405705;0,636666666666667;9;6;33;33;24;20;7;10;12;11;5;5;21;19;"LAL";97;94;0,458880372184267;0,457738787822821;0,330688754697371;0,362276018099548;0,748004228451437;0,800251897860594;11;9;32;33;19;17;7;4;12;14;4;5;20;19;12
"MIL";97;98;0,488599621310569;0,511169099313952;0,356507679801786;0,245613553113553;0,758233219965267;0,845303263045199;10;12;31;32;23;21;8;6;15;15;5;6;21;19;"MIA";95;93;0,50112161039937;0,510887115516973;0,332955716254552;0,327693744164332;0,743611357702335;0,768643790849673;9;8;31;30;19;22;7;7;13;14;5;4;18;18;-4
"NYK";94;97;0,463569237399658;0,441732771234068;0,347576129338887;0,346207729468599;0,784199247018274;0,72900641025641;10;10;31;34;21;23;6;7;13;11;5;6;21;21;"PHX";101;93;0,488576822922798;0,459268461367135;0,348073842826364;0,347004048582996;0,75407475704968;0,723444497531454;10;11;32;32;20;22;8;5;15;17;4;4;21;21;18
"UTA";96;103;0,485147060967279;0,518932773109244;0,351302445990355;0,42087720924484;0,735322479827949;0,797123655913978;11;10;31;32;19;22;7;6;14;12;5;4;19;21;"MIN";98;104;0,470573723034454;0,545449710248472;0,324357768989394;0,263730361709901;0,782857688391126;0,796611359654838;11;10;30;30;21;25;7;7;14;12;4;4;20;19;13
"CLE";102;108;0,507333121582342;0,556148592979311;0,360837579008713;0,339394242970681;0,740394995225633;0,744453649798477;11;11;32;32;22;25;7;6;13;9;3;3;19;19;"SAS";103;109;0,512745375546756;0,499702677090737;0,371982123758563;0,475776397515528;0,785736238615006;0,822379770766868;9;9;34;30;24;25;8;7;13;11;5;5;18;20;14
"MEM";97;107;0,479673186665123;0,51711332359967;0,334188065225087;0,378863826232247;0,783864336200818;0,794721172583242;10;8;31;30;21;23;8;10;12;11;4;5;19;22;"SAC";103;111;0,490473253156198;0,486462346771029;0,346852242792438;0,343482347172279;0,745221254623539;0,737171052631579;10;10;33;38;21;25;7;6;15;16;4;5;20;23;4
"ORL";96;106;0,485744661859842;0,47686398931285;0,349996270032072;0,428747412008282;0,746390579943529;0,752771584132746;10;9;32;35;21;24;7;6;14;16;4;5;20;22;"BOS";102;113;0,487443620921702;0,490271665747058;0,329540068599712;0,387002446828534;0,764950233163927;0,811683556717882;11;11;32;34;24;26;8;11;13;11;3;3;21;21;5
"ATL";102;98;0,510989606907258;0,508053660087558;0,365571231976611;0,329077733860343;0,781923628746633;0,787936186620397;8;6;32;34;25;22;9;7;13;16;4;3;18;22;"DAL";103;95;0,503498069625645;0,49727806376788;0,345171032390853;0,304176785765217;0,767022281978544;0,737156603884293;9;9;32;30;22;18;7;5;12;9;4;1;19;19;15
"IND";99;102;0,475854932328292;0,458667900602065;0,350035459162754;0,382110136452242;0,754760365912401;0,755428571428572;10;12;33;33;21;21;7;8;13;14;4;7;20;21;"CLE";102;114;0,507746090101906;0,579698376529095;0,360506914196101;0,369697273273711;0,740048151649567;0,801765902762904;11;10;32;32;22;26;7;7;13;12;3;2;19;20;-5
"OKC";106;118;0,497952050091914;0,516667709969947;0,345268265879038;0,419385351490615;0,76041960777771;0,818094661942212;12;14;34;38;21;22;7;5;14;15;5;5;21;22;"WAS";99;102;0,491652093627201;0,516187363834423;0,362243324043895;0,312834249084249;0,745941333302482;0,736666666666667;9;6;33;30;23;23;7;7;14;14;4;4;20;22;16
"UTA";96;102;0,484972948612216;0,526724323830215;0,351593813764762;0,409766098133729;0,734790264222048;0,769166666666667;11;9;31;35;19;22;7;6;14;12;5;4;20;21;"CHI";100;96;0,470360031231898;0,46770823379519;0,352376501864347;0,322782446311858;0,778956430081417;0,773787878787879;11;11;35;36;21;21;6;5;13;10;5;4;18;20;9
"BOS";102;107;0,487540659909572;0,496000285833591;0,328278022982991;0,31542987904544;0,76600123159694;0,822508080155139;11;10;33;35;24;24;8;9;13;10;3;4;21;22;"DET";99;104;0,472822761179472;0,485258442551696;0,336819970326479;0,301930127373288;0,685881335961341;0,686263310992413;13;13;32;31;20;16;7;6;12;11;4;4;19;21;7
"LAC";105;100;0,515953445744629;0,505860078857516;0,368785283481613;0,35465657965658;0,708175852788541;0,65890092879257;9;8;33;33;24;20;7;10;12;11;5;6;21;18;"MIN";98;105;0,47249843855498;0,553501180836707;0,324228513695958;0,302605042016807;0,782377629816328;0,723978021978022;11;11;30;27;21;25;7;7;14;13;4;3;20;19;-6
"UTA";96;97;0,485384399303365;0,519162394234387;0,350637497714823;0,342720643588274;0,734522646804955;0,735833333333333;11;9;31;35;19;19;7;6;14;12;5;5;20;21;"DEN";100;103;0,475582881697997;0,497368102713791;0,330993803003711;0,346464646464646;0,747357899764904;0,787090909090909;12;9;32;36;21;22;7;8;14;17;4;4;22;22;4
"CHA";96;93;0,456938432761123;0,457321770796463;0,325661635701838;0,332777483053345;0,765882977021759;0,759246695333652;9;9;34;36;20;20;6;6;11;14;5;5;18;14;"MIA";95;101;0,50118787544157;0,509802795584886;0,328477909072489;0,225032679738562;0,74374854760861;0,761038337668772;9;10;31;36;19;22;7;7;13;13;5;7;18;20;-3
"DEN";101;106;0,475603016945118;0,500956784563342;0,331011393457317;0,346464646464646;0,747036001680548;0,778;12;8;32;35;21;22;7;8;13;15;4;4;22;23;"CHI";101;104;0,470064241620454;0,473816844182408;0,354175915503641;0,37296918767507;0,778251816382529;0,743576238576239;11;10;35;34;21;22;6;6;13;12;5;4;18;23;5
"CLE";102;105;0,507782670785561;0,539768494535922;0,359626249013187;0,334951820890315;0,741302468549306;0,787701863354037;11;9;32;32;22;20;7;7;13;11;4;4;19;20;"NOP";100;95;0,483979401295549;0,486200225925067;0,363269745568489;0,273461766642545;0,76182774365321;0,700430402930403;10;11;32;30;21;19;7;7;12;9;5;4;19;18;15
"PHI";93;97;0,461165186315373;0,504424575520348;0,320978316192141;0,325290458684288;0,678159275437135;0,700483829895595;11;8;31;30;20;22;9;10;16;15;6;7;21;18;"BKN";97;105;0,486232268468548;0,498683931599774;0,329373789516888;0,433607660455487;0,749742388189883;0,794146078325601;10;9;32;31;21;24;7;5;13;15;4;4;18;17;5
"SAS";103;108;0,512801522703801;0,519626322751323;0,374732946192801;0,437424242424242;0,788282421676114;0,858222222222222;9;8;34;32;24;24;8;4;13;11;5;6;18;17;"LAL";97;99;0,458944873235342;0,458076595357213;0,331414523919948;0,361069849690539;0,749766197072941;0,805976535541753;11;8;32;34;19;17;7;6;12;13;4;3;20;21;4
"ATL";102;108;0,510378768128673;0,516621315192744;0,367675380948655;0,429689837620872;0,779170972999183;0,698035087719298;8;9;32;37;25;27;9;8;13;15;4;5;18;17;"ORL";97;102;0,486637947111323;0,509506049549238;0,348261410883052;0,303849016668137;0,748747735174634;0,809090909090909;10;11;32;32;21;24;7;7;14;14;4;6;20;18;-7
"CLE";102;106;0,507660435845285;0,516039680976599;0,36035945659311;0,348119522753669;0,741268931983245;0,763641712978097;11;10;32;34;22;21;7;7;13;12;4;5;19;21;"SAC";103;110;0,491653895610889;0,522114470941902;0,346818695570986;0,345953177257525;0,74600233094294;0,766154099983501;10;9;33;31;22;26;7;12;15;14;4;4;20;19;20
"IND";99;103;0,476460307257553;0,491502588561412;0,351623635996048;0,381850765721733;0,755557542253887;0,796601190110318;10;12;34;34;21;20;7;8;13;16;4;4;20;21;"LAL";97;97;0,458232550384474;0,441259619229892;0,330658324689444;0,329861058481748;0,750192124356906;0,807514997080214;11;9;32;34;19;16;7;6;12;12;4;3;20;22;2
"MEM";98;107;0,481727395939889;0,546988079207311;0,335738030611502;0,397778413424866;0,782538245948207;0,759119817758262;10;4;31;35;21;22;8;7;12;12;4;5;20;22;"POR";102;102;0,493727499046204;0,515467178324321;0,357860683937285;0,327234846478451;0,771580719057174;0,735594202898551;11;11;34;32;21;21;6;9;13;15;4;6;19;21;-6
"DAL";103;102;0,502730091984549;0,463111800537879;0,345122587554133;0,328655591232724;0,767179575647043;0,765296093152319;9;7;32;31;22;19;7;5;12;8;4;2;19;19;"UTA";96;98;0,486045695348007;0,509050735494645;0,349040903984906;0,291145428645429;0,73453948552755;0,714494831437328;11;10;31;33;19;16;7;6;14;12;5;6;20;22;-2
"GSW";112;119;0,520601270956805;0,55649528874881;0,407031095772309;0,419006859002901;0,762569842204039;0,656398339291893;10;10;35;38;28;31;8;7;14;16;6;5;20;22;"HOU";104;107;0,503057755480842;0,485097128282207;0,350681561623731;0,377676767676768;0,715569879765113;0,692489177489177;11;11;31;30;21;23;9;10;15;14;5;4;21;21;13
"MIA";95;97;0,501278640613634;0,494110338428324;0,329130814413754;0,246274509803922;0,743085521019942;0,708905269587428;9;9;31;38;19;19;7;4;13;12;5;6;19;19;"SAS";103;111;0,513054247658748;0,521023148148148;0,375134725912044;0,456471861471861;0,787853218758898;0,842471306471306;9;8;34;34;24;25;8;6;13;12;5;6;18;17;-18
"MIL";97;99;0,488521238034288;0,49464570153004;0,357985703435618;0,358446115288221;0,755085985788404;0,70018268176836;10;10;31;29;23;20;8;9;15;16;5;5;21;20;"BOS";102;108;0,488185492847731;0,507622537309686;0,330128465511848;0,3455444646098;0,768699733841125;0,86693665158371;11;10;33;36;24;26;8;8;13;15;3;4;21;23;1
"IND";99;101;0,476534575251841;0,494205291264115;0,35066510700513;0,367035950906919;0,755392918484105;0,771839285348413;10;11;34;34;20;19;7;7;13;15;4;3;20;19;"CHA";97;106;0,458029254571265;0,513545318460573;0,327772153144796;0,395970695970696;0,766372001477554;0,811284171157206;9;8;34;38;20;23;6;5;11;13;5;6;18;16;-22
"MIN";98;110;0,473689063365201;0,552550724637681;0,321015489759388;0,248319327731092;0,783985963050251;0,834404011083256;11;11;30;32;21;26;7;4;14;11;4;5;20;20;"TOR";103;104;0,492594114229484;0,492186611194239;0,356159584933169;0,431498585172609;0,788923118121932;0,75341742081448;10;8;31;29;19;18;7;8;12;11;4;5;20;22;5
"PHI";93;97;0,461095421243383;0,483832389928162;0,321175462830564;0,316355016630879;0,679254706028232;0,755385790679908;11;10;31;32;20;23;9;8;16;18;6;8;21;22;"SAC";103;110;0,492185202174439;0,53479052727993;0,346101520048238;0,326722408026756;0,746095800266735;0,757878237914536;10;8;33;30;22;28;7;12;15;14;4;5;20;19;-4
"POR";102;106;0,494074970424963;0,517541450656205;0,357330195715057;0,339933259176863;0,77153016878729;0,715202046035806;11;12;34;33;21;22;6;9;13;15;4;5;19;22;"HOU";104;103;0,503799313198432;0,511909713781523;0,350483370748848;0,345239792886852;0,714211061407016;0,658977591036415;11;10;31;31;21;22;9;10;15;16;5;4;21;21;13
"OKC";106;116;0,498901713110993;0,54222526107772;0,346003468397748;0,359848484848485;0,761411217894337;0,790863036949993;12;13;34;34;21;24;7;7;14;15;5;6;21;20;"NOP";100;98;0,484224480661152;0,495322091340927;0,362791301579897;0,288522120518688;0,759219225893015;0,631858974358974;10;9;32;29;21;19;7;8;12;7;5;2;19;20;26
"WAS";100;103;0,492803120524076;0,509065327306532;0,362234868220715;0,364900155400155;0,743086461946365;0,678619047619048;9;6;33;32;24;24;7;9;14;11;4;5;20;19;"UTA";96;97;0,48600128590482;0,502040337542642;0,348314372074019;0,287913105413105;0,735211271778568;0,7531155210925;11;11;31;34;19;17;7;8;14;14;5;5;20;22;14
"LAL";97;102;0,458399535589263;0,450947923410581;0,332524371931852;0,366147186147186;0,751634486318619;0,819202279202279;11;11;32;33;19;16;7;5;12;12;4;2;20;20;"SAS";103;105;0,512455330975272;0,497630564801331;0,37520691525446;0,379439775910364;0,790146781689563;0,841709401709402;9;11;34;31;24;25;8;7;13;11;5;6;18;17;-6
"MEM";98;105;0,482631685352625;0,532442624661856;0,33656051055349;0,353056191202644;0,782935092471378;0,748695107333551;10;7;31;33;21;21;8;8;12;11;4;3;20;21;"MIN";98;108;0,47321077286842;0,500850044365572;0,321760463725209;0,285875888817065;0,785562707845504;0,882404011083257;11;11;30;33;21;23;7;5;14;12;4;5;20;21;5
"MIL";97;96;0,488238666462824;0,470179382744461;0,357534345271199;0,37593984962406;0,754870531703207;0,676565734989648;10;11;31;34;23;20;8;8;15;17;5;6;21;18;"CHA";97;105;0,458404707913321;0,499978884894139;0,327496788641122;0,387368545433062;0,766864364211787;0,812733446519525;9;7;34;36;20;20;6;7;11;14;5;7;18;17;-3
"PHX";101;100;0,486876593742744;0,446980096087852;0,345250416654784;0,289043887147335;0,75629317617814;0,811489343989344;10;11;32;32;20;21;8;7;15;17;4;4;21;27;"HOU";104;103;0,504174358432904;0,50873511060692;0,350057162748253;0,312144554791614;0,713564604440299;0,646477591036415;11;12;31;32;21;20;9;11;15;18;5;4;21;24;-16
"WAS";100;101;0,492988705874691;0,49005611071667;0,361908549331538;0,373991064491065;0,742995223196905;0,704772893772894;9;6;33;32;24;24;7;8;14;11;4;6;20;20;"DET";99;96;0,474086686642958;0,50745431887899;0,338056326230723;0,370696122102772;0,683467871769171;0,619752417095871;12;7;32;32;20;17;7;5;12;13;4;3;19;21;12
"LAC";105;109;0,516590974485898;0,500442209638384;0,368142717304901;0,365676767676768;0,708887182512236;0,704084066471163;9;10;33;35;23;22;7;8;12;12;5;5;21;24;"GSW";112;114;0,520080831125444;0,520364423574189;0,405830261940185;0,335990366369873;0,763004455803415;0,776286472148541;10;11;35;35;28;26;8;7;14;13;6;4;20;21;-3
"LAC";106;114;0,516858948790866;0,51115649535267;0,369400137227812;0,402010101010101;0,708512223632748;0,732482334869432;9;11;33;37;23;24;7;9;12;14;5;6;21;23;"PHX";101;101;0,486114006949239;0,467753042947755;0,345078947830015;0,271515151515151;0,756039121321424;0,765597735597736;10;10;32;32;20;22;8;7;15;16;4;4;21;28;40
"PHI";93;106;0,463032464044633;0,512702051642938;0,323970245154583;0,403555555555556;0,680477811741768;0,742150877444995;10;9;31;31;20;22;9;8;17;19;6;5;21;27;"ORL";97;109;0,485385243262234;0,470611272224027;0,349417490648719;0,372354679802956;0,750727245764827;0,798691323765534;10;11;32;38;21;28;7;10;14;13;4;4;20;21;-9
"POR";103;118;0,494305158765104;0,524374272755706;0,359520545990001;0,4013982294567;0,770947121336882;0,739650558621618;11;12;34;32;21;23;6;9;13;13;4;4;19;22;"BKN";97;100;0,486693599592938;0,499057273726594;0,331349877470188;0,384309034618632;0,751540749841515;0,799736842105263;10;8;32;32;21;23;7;8;13;13;4;4;18;15;8
"MEM";98;107;0,483244826487302;0,534725686427677;0,336258774759102;0,356647173489279;0,782223514419569;0,754186111831302;10;9;31;32;21;20;8;9;12;12;4;3;20;22;"LAL";98;111;0,457791071170708;0,445782836556287;0,33383962552677;0,420371008302043;0,750971208272156;0,772162290766942;11;13;32;29;19;16;7;5;12;11;4;3;20;20;9
"NOP";100;107;0,484499958871906;0,492260101010101;0,362945755283351;0,332026854219949;0,761573270957514;0,806151166840822;10;10;32;32;21;21;7;8;12;13;5;3;19;20;"OKC";106;109;0,499847382202991;0,547822327286961;0,344796883055085;0,318018385123648;0,762336037506105;0,800241314749324;12;11;34;34;21;26;7;5;14;13;5;5;21;21;4
"PHX";101;101;0,485961683559562;0,444581757168564;0,34499505058361;0,32;0,754676108964159;0,719666854884246;10;12;32;32;20;21;8;7;15;17;4;4;21;28;"BKN";97;103;0,486851301951735;0,49436004678828;0,332157695805719;0,378461081402258;0,751954914553532;0,801641604010025;10;9;32;32;21;22;7;9;13;14;4;4;18;17;-10
"OKC";106;108;0,500051098843902;0,531314390779024;0,344806506906849;0,312249154354418;0,761566605707099;0,765793154214207;12;12;34;35;21;25;7;6;14;14;5;5;21;21;"GSW";112;117;0,520670720812215;0,554150203580944;0,406612946066157;0,417547107014849;0,762924566589984;0,76201282051282;10;6;35;33;28;29;8;10;14;14;6;4;20;20;-3
"DET";99;105;0,475125841037343;0,503598671443499;0,340224995285475;0,399646527385658;0,68296641781676;0,669226579520697;12;10;32;33;20;21;7;8;12;12;4;2;19;19;"TOR";103;106;0,493604590186153;0,525120549576382;0,356477922829277;0,38074940745529;0,787975634700246;0,773119382409705;10;9;31;30;19;19;7;5;12;9;4;3;20;22;13
"IND";99;100;0,476914010835697;0,491632482857873;0,348099473178667;0,266629072681704;0,754387051761592;0,750833333333333;10;10;34;37;21;21;7;7;13;12;4;4;20;21;"POR";103;109;0,494474891635275;0,499770114942529;0,360325443911741;0,400527950310559;0,771189663472598;0,777035416824891;11;11;34;32;21;21;6;5;13;14;4;5;19;21;-9
"ORL";97;113;0,485994972743349;0,498017613255289;0,350728813040801;0,402367521367521;0,751448906824968;0,772409047218551;10;10;32;30;21;25;7;9;14;12;4;3;20;22;"PHI";93;103;0,464255624372797;0,528146519455827;0,323117123295689;0,351276491624318;0,681871874172767;0,71967901967902;10;6;31;30;20;20;9;7;16;15;6;4;21;24;14
"CLE";103;99;0,507560581734275;0,485080158546025;0,361051374495179;0,366926392572944;0,744150155925317;0,798217625511743;10;8;32;32;22;21;7;6;13;13;3;1;19;21;"IND";99;98;0,476849418755755;0,47483604236844;0,348777958891806;0,280517961570593;0,755647236843083;0,804166666666667;10;10;34;34;21;20;7;7;13;10;4;5;20;21;4
"WAS";100;109;0,493205482353287;0,501595647642144;0,359831002587608;0,348430713746282;0,742037199160332;0,75981608524303;9;10;33;39;23;25;7;7;14;12;4;4;20;21;"PHI";93;104;0,465063312711165;0,541895176813507;0,323042354821776;0,328062205910032;0,681094104435132;0,708038808038808;10;6;31;30;20;21;9;7;16;15;6;4;21;24;8
