"HOME";"All points";"All points for last 5 games";"Two points";"Two points for last 5 games";"Thre points";"Thre points for last 5 games";"Free throws";"Free points for last 5 games";"Attack jumps";"Attack jumps for last 5 games";"Defending jumps";"Defending jumps for last 5 games";"Assissts";"Assissts for last 5 games";"Stolen balls";"Stolen balls for last 5 games";"Lost balls";"Lost balls for last 5 games";"Blockages fouls";"Blockages fouls for last 5 games";"Personal fouls";"Personal fouls for last 5 games";"AWAY";"All points";"All points for last 5 games";"Two points";"Two points for last 5 games";"Thre points";"Thre points for last 5 games";"Free throws";"Free points for last 5 games";"Attack jumps";"Attack jumps for last 5 games";"Defending jumps";"Defending jumps for last 5 games";"Assissts";"Assissts for last 5 games";"Stolen balls";"Stolen balls for last 5 games";"Lost balls";"Lost balls for last 5 games";"Blockages fouls";"Blockages fouls for last 5 games";"Personal fouls";"Personal fouls for last 5 games";"WINNER"
"DAL";103;97;0,504230784842377;0,501636417278776;0,345746337414793;0,350330631919063;0,767250919680934;0,744333637377116;9;8;32;30;22;19;7;5;12;11;4;2;19;19;"PHX";101;91;0,488140149076208;0,463003288631374;0,347076266196757;0,323815642785895;0,754361718191795;0,71656043956044;10;12;32;32;20;21;8;6;15;18;4;5;21;20;1
"ORL";96;106;0,485744661859842;0,47686398931285;0,349996270032072;0,428747412008282;0,746390579943529;0,752771584132746;10;9;32;35;21;24;7;6;14;16;4;5;20;22;"BOS";102;113;0,487443620921702;0,490271665747058;0,329540068599712;0,387002446828534;0,764950233163927;0,811683556717882;11;11;32;34;24;26;8;11;13;11;3;3;21;21;1
"BKN";97;99;0,485847933715928;0,477624309246381;0,327141599183096;0,411617647058824;0,747863449959213;0,752115942028986;10;9;32;32;21;22;7;7;13;11;4;4;18;14;"DET";99;104;0,47328885320464;0,489697954205414;0,336921424971989;0,337224245020347;0,685664508645888;0,640375865104967;13;13;32;30;20;16;7;7;12;9;4;3;19;21;0
"IND";99;102;0,475854932328292;0,458667900602065;0,350035459162754;0,382110136452242;0,754760365912401;0,755428571428572;10;12;33;33;21;21;7;8;13;14;4;7;20;21;"CLE";102;114;0,507746090101906;0,579698376529095;0,360506914196101;0,369697273273711;0,740048151649567;0,801765902762904;11;10;32;32;22;26;7;7;13;12;3;2;19;20;0
"LAL";97;95;0,458679671385454;0,437988494543116;0,331260356359847;0,352403183023873;0,749094343729008;0,809006211180124;11;8;32;33;19;18;7;6;12;13;4;5;20;21;"MIN";98;105;0,472163830766255;0,558991376915138;0,323119727926275;0,258487394957983;0,781894476662256;0,737355948399427;11;11;30;27;21;26;7;8;14;12;4;3;20;19;1
"BOS";102;107;0,487540659909572;0,496000285833591;0,328278022982991;0,31542987904544;0,76600123159694;0,822508080155139;11;10;33;35;24;24;8;9;13;10;3;4;21;22;"DET";99;104;0,472822761179472;0,485258442551696;0,336819970326479;0,301930127373288;0,685881335961341;0,686263310992413;13;13;32;31;20;16;7;6;12;11;4;4;19;21;1
"CHA";96;100;0,456817907265199;0,435503588978281;0,325211607084178;0,346763497039359;0,765113635879431;0,74745182353878;9;12;34;35;20;21;6;7;11;13;5;3;18;17;"CLE";102;110;0,50775643486336;0,564275179036931;0,360481036834153;0,370158102766798;0,740399429603911;0,828908759905761;10;8;32;31;22;23;7;7;13;10;3;3;19;20;1
"DAL";103;95;0,502636589266443;0,469007651125211;0,345580203790921;0,336176785765217;0,766797056779176;0,73067887109077;9;9;32;31;22;17;7;5;12;9;4;2;19;18;"MIA";95;101;0,501152311218088;0,522139838510164;0,330966378080614;0,291699346405229;0,744332501252109;0,807705004335439;9;9;31;35;19;23;7;8;13;14;5;6;19;20;0
"LAC";105;100;0,515953445744629;0,505860078857516;0,368785283481613;0,35465657965658;0,708175852788541;0,65890092879257;9;8;33;33;24;20;7;10;12;11;5;6;21;18;"MIN";98;105;0,47249843855498;0,553501180836707;0,324228513695958;0,302605042016807;0,782377629816328;0,723978021978022;11;11;30;27;21;25;7;7;14;13;4;3;20;19;0
"SAC";103;106;0,490843216960729;0,476104290505045;0,346489260812048;0,349343551185656;0,744771914456526;0,717236842105263;10;11;33;35;21;22;7;8;15;15;4;5;20;20;"CHI";101;98;0,47007138346008;0,465703969402866;0,353695217417772;0,345191409897292;0,778825263403135;0,752835497835498;11;10;35;36;21;22;6;6;13;12;5;3;18;20;0
"UTA";96;97;0,485384399303365;0,519162394234387;0,350637497714823;0,342720643588274;0,734522646804955;0,735833333333333;11;9;31;35;19;19;7;6;14;12;5;5;20;21;"DEN";100;103;0,475582881697997;0,497368102713791;0,330993803003711;0,346464646464646;0,747357899764904;0,787090909090909;12;9;32;36;21;22;7;8;14;17;4;4;22;22;1
"DET";99;104;0,473027101320979;0,488115585408838;0,338268028930835;0,360193432695417;0,685736864763637;0,677491381167852;13;10;32;33;20;16;7;6;12;11;4;4;19;21;"NYK";94;96;0,462609454280215;0,432899427302478;0,34655622051832;0,328989898989899;0,784767420828867;0,762669683257919;10;11;31;33;20;19;6;6;13;10;5;4;21;19;1
"NOP";100;101;0,484214931076431;0,487241892591734;0,364383321455669;0,306906582696056;0,762395131009341;0,712930402930403;10;11;32;31;21;21;7;8;12;11;5;4;19;19;"LAL";97;96;0,459171540732834;0,449028976309593;0,331400204446714;0,366403183023873;0,748727968029538;0,78472049689441;11;8;32;33;19;18;7;6;12;14;4;3;20;20;0
"CLE";102;108;0,507764186733293;0,537727678209391;0,359764896603867;0,344920007528703;0,739327678232889;0,773908759905761;11;9;32;32;22;20;7;6;13;10;3;3;19;21;"BOS";102;106;0,48730440388742;0,493059109363002;0,328440127289088;0,321144164759725;0,766553461211888;0,823841413488472;11;10;33;36;24;22;8;8;13;11;3;4;21;23;0
"ORL";97;102;0,485583119331852;0,489201524904781;0,349071929922593;0,339113384484229;0,747629842628144;0,758923719958203;10;12;32;31;21;21;7;6;14;14;4;4;20;19;"LAC";105;103;0,517202670124062;0,559103462355181;0,368236124487785;0,332834757834758;0,709069118725913;0,724118320096917;9;7;33;34;24;19;7;11;12;13;5;6;21;18;0
"NYK";94;94;0,462129159351307;0,424399114484504;0,346669099259545;0,322904911180773;0,784861671560622;0,802217194570136;10;12;31;33;20;17;6;4;13;12;5;4;21;21;"DEN";101;102;0,475727678701556;0,497831021437579;0,330317989312824;0,294083694083694;0,747324645591247;0,777567099567099;12;9;32;36;21;21;7;7;13;13;4;4;22;21;0
"IND";99;103;0,476460307257553;0,491502588561412;0,351623635996048;0,381850765721733;0,755557542253887;0,796601190110318;10;12;34;34;21;20;7;8;13;16;4;4;20;21;"LAL";97;97;0,458232550384474;0,441259619229892;0,330658324689444;0,329861058481748;0,750192124356906;0,807514997080214;11;9;32;34;19;16;7;6;12;12;4;3;20;22;1
"NYK";94;96;0,463366019117855;0,475714903958188;0,346384597131317;0,317776706052568;0,785389271455383;0,79672268907563;10;11;31;35;20;17;6;4;13;12;5;4;21;21;"WAS";100;108;0,49258266869601;0,527888856718296;0,363356692823386;0,373033748859836;0,744334525222608;0,701;9;5;33;32;23;24;7;9;14;12;4;4;20;18;0
"PHX";101;100;0,487484103114757;0,470295698924731;0,345478098289851;0,303606099128902;0,755761718439954;0,792441724941725;10;11;32;32;20;21;8;6;15;17;4;4;21;25;"GSW";112;120;0,520219080539979;0,545757455153833;0,406605490579978;0,402340192336234;0,763055038955475;0,721915580671203;10;9;35;37;28;28;8;8;14;14;6;5;20;23;0
"CLE";103;109;0,508124308019851;0,517689010088615;0,360287623942666;0,355258888764003;0,741349866711549;0,766061231510148;11;12;32;37;22;23;7;7;13;11;4;5;19;21;"CHI";100;98;0,469010739557879;0,441433998100665;0,355075112363498;0,390952380952381;0,777572949369185;0,745012784486469;11;10;34;30;21;21;6;5;13;11;5;5;18;21;1
"CHI";101;99;0,469477333623391;0,454100344100344;0,355681177713766;0,395119047619048;0,776634912976764;0,734272043745728;11;10;34;32;21;23;6;5;13;11;5;5;18;20;"TOR";103;107;0,492437332430959;0,507227042461085;0,35557897895424;0,423054140728165;0,788525866266563;0,762014705882353;10;8;31;31;19;20;7;7;12;11;4;5;20;23;1
"LAL";97;102;0,458399535589263;0,450947923410581;0,332524371931852;0,366147186147186;0,751634486318619;0,819202279202279;11;11;32;33;19;16;7;5;12;12;4;2;20;20;"SAS";103;105;0,512455330975272;0,497630564801331;0,37520691525446;0,379439775910364;0,790146781689563;0,841709401709402;9;11;34;31;24;25;8;7;13;11;5;6;18;17;0
"MEM";98;105;0,482631685352625;0,532442624661856;0,33656051055349;0,353056191202644;0,782935092471378;0,748695107333551;10;7;31;33;21;21;8;8;12;11;4;3;20;21;"MIN";98;108;0,47321077286842;0,500850044365572;0,321760463725209;0,285875888817065;0,785562707845504;0,882404011083257;11;11;30;33;21;23;7;5;14;12;4;5;20;21;1
"SAC";103;113;0,492242663923156;0,528908174338753;0,34705805649046;0,361960503264851;0,746302401355855;0,786401158118271;10;8;33;30;22;27;7;12;15;15;4;5;20;20;"DEN";101;106;0,47653998371425;0,501807476943346;0,330450608576175;0,316110275689223;0,747968107404054;0,764077589077589;12;10;32;35;22;23;7;8;13;11;4;4;22;19;1
"ATL";102;107;0,510550258070979;0,479248649527287;0,367350703903042;0,387194970247956;0,781059369265388;0,786666666666667;8;11;32;35;25;27;9;10;13;15;5;6;18;19;"MIL";98;100;0,488282247673696;0,477363290790438;0,356222289060794;0,339805395842548;0,754382339444488;0,697399068322981;10;12;31;37;23;20;8;9;15;18;5;7;21;18;0
"MIA";95;104;0,501782459286462;0,518418368291532;0,328368657662065;0,259788838612368;0,741883021234458;0,677216748768473;9;10;31;38;20;21;7;6;13;11;5;5;18;17;"WAS";100;99;0,492897020394138;0,491078039607451;0,360250130853833;0,329263791763792;0,741383563642586;0,651201465201465;9;7;33;32;23;23;7;8;14;10;4;5;20;21;1
"BKN";97;99;0,486504274134767;0,494853826900196;0,331939369335914;0,400975701285299;0,751265873505508;0,818765182186235;10;8;32;30;21;23;7;7;13;15;4;4;18;14;"CHA";97;107;0,459269805497334;0,5208180457333;0,32780973449316;0,384519542584059;0,768079466176178;0,826066779852858;9;8;34;36;20;20;6;7;11;14;5;5;18;18;0
"DEN";101;103;0,476988690632709;0,513847610722611;0,330126432323553;0,306586466165414;0,748302524358074;0,781992027580263;11;9;32;34;21;22;7;9;14;14;4;3;22;20;"BOS";103;118;0,488644310640365;0,524553811619291;0,330100077003962;0,374586729362591;0,769642092730073;0,852417417417417;11;11;33;32;24;29;8;8;13;15;3;2;21;26;0
"OKC";106;108;0,498862119765279;0,51659977703456;0,344107787192005;0,315626040626041;0,761856059130041;0,792149586657596;12;11;34;33;21;24;7;7;14;14;5;5;21;22;"CLE";103;112;0,508387067880902;0,524706553948264;0,360835381183497;0,3888820771698;0,742162381308169;0,816431601880518;11;11;32;38;22;24;7;6;13;10;4;4;19;21;0
"ORL";97;104;0,485433125643305;0,48150329100337;0,348310266315254;0,328354679802956;0,749970398038205;0,811292949781794;10;10;32;39;21;27;7;9;14;14;4;6;20;19;"IND";99;100;0,476922899645803;0,512125876426079;0,351269199669953;0,339983164983165;0,753876454732734;0,712183908045977;10;8;34;35;21;21;7;7;13;15;4;4;20;19;0
"POR";103;115;0,494073197673013;0,511418807168662;0,358975168724018;0,377298850574713;0,7701568830857;0,694085341230314;11;15;34;32;21;22;6;10;13;14;4;4;19;22;"UTA";96;105;0,486935573701829;0,540491950445868;0,350052721450279;0,353110367892977;0,734352470719165;0,723248123413041;11;10;31;34;19;20;7;5;14;15;5;5;20;23;1
"TOR";103;105;0,492423572911142;0,494701952135914;0,354802662932517;0,406387474061498;0,788657673227126;0,767055028462998;10;9;31;33;19;19;7;6;12;11;4;5;20;23;"MEM";98;103;0,48236742904661;0,521728338947571;0,335198755002004;0,3386117467582;0,783150894716112;0,736195107333551;10;8;31;33;21;20;8;8;12;12;4;3;20;23;1
"UTA";96;104;0,487465026066309;0,52521922317314;0,350535431198224;0,390289855072464;0,734942593929057;0,745665277409142;11;9;31;34;19;20;7;7;14;17;5;6;20;24;"HOU";104;104;0,503940716380923;0,503074733248429;0,349866315618874;0,305421865715983;0,713870596933359;0,660197103231537;11;11;31;31;21;19;9;11;15;17;5;3;21;25;1
"DAL";103;113;0,501759414798538;0,475154746156334;0,346064218869055;0,388248666736847;0,767565410137146;0,786114806602611;9;9;32;33;22;24;7;7;12;10;4;3;19;18;"OKC";106;109;0,499255711914964;0,535250570685353;0,344248280547719;0,32471694971695;0,762261280418183;0,799029193537203;12;12;34;33;21;25;7;6;14;13;5;5;21;24;0
"LAC";105;111;0,516276491863575;0,51614420171024;0,368775738367556;0,41307729468599;0,707526010307538;0,698380952380952;9;10;33;37;23;24;8;9;12;15;5;7;21;22;"DEN";101;102;0,476238137612877;0,483627602420411;0,329841557364433;0,31104149262044;0,748918829013921;0,772195941313588;11;9;32;35;21;23;7;10;14;16;4;3;22;20;0
"MEM";98;107;0,483244826487302;0,534725686427677;0,336258774759102;0,356647173489279;0,782223514419569;0,754186111831302;10;9;31;32;21;20;8;9;12;12;4;3;20;22;"LAL";98;111;0,457791071170708;0,445782836556287;0,33383962552677;0,420371008302043;0,750971208272156;0,772162290766942;11;13;32;29;19;16;7;5;12;11;4;3;20;20;1
"SAC";103;107;0,492127056246962;0,497907773773135;0,347427490738538;0,37251857264645;0,744785941432823;0,694263997033741;10;9;33;36;22;25;7;10;15;16;4;6;20;19;"SAS";104;105;0,512603128698322;0,500513140558907;0,377333813103884;0,436269349845201;0,789188258381291;0,824967320261438;9;8;34;33;24;24;8;9;13;13;5;7;18;17;0
"TOR";103;110;0,493185114302617;0,515841438856593;0,355636069155346;0,33499476151089;0,78886664786263;0,779579915340826;10;11;31;32;19;20;7;5;12;8;4;6;20;23;"MIN";99;109;0,473282230863443;0,467559940642924;0,325937025216812;0,451758241758242;0,78464047666007;0,807779302458548;11;11;30;29;21;24;7;6;14;13;4;5;20;19;1
"BOS";103;117;0,489687728289215;0,530548532297589;0,329492516773343;0,312194711086015;0,769938695452628;0,80363845128551;11;10;32;31;24;27;8;9;13;12;3;2;21;27;"MIL";98;105;0,489056220099219;0,503500735852368;0,355270303978973;0,281954518649565;0,753319734595281;0,705630952380952;10;11;31;38;23;25;8;9;15;15;5;8;21;22;1
"UTA";96;101;0,487555205734897;0,519096774193548;0,349283166140936;0,358917306052856;0,735050920591438;0,742331944075809;11;8;31;33;19;19;7;7;14;16;5;6;20;22;"SAS";103;105;0,512337462322374;0,508638586032891;0,378210000153142;0,456269349845201;0,790098818440473;0,821633986928105;9;8;34;33;24;23;8;9;13;12;5;6;18;17;0
"BOS";103;109;0,489232180906897;0,50587111294275;0,329372851162263;0,295906832298137;0,770278435753538;0,794301841948901;11;10;33;31;24;26;8;10;13;12;3;3;21;24;"MIA";95;106;0,500737037292063;0,48611374760963;0,326041762564597;0,242637362637363;0,741777188204918;0,706452202199253;9;14;31;41;20;21;7;7;13;13;5;7;19;19;1
"PHX";101;102;0,486209000224624;0,451526201613008;0,345207851643301;0,337857142857143;0,754389652264312;0,717069452286844;10;13;32;32;20;20;8;7;15;17;4;4;21;29;"MEM";98;108;0,483479693745929;0,518046304606081;0,336499720833972;0,334212962962963;0,783361817955071;0,795439244663383;10;9;31;33;21;19;8;8;12;11;4;4;20;24;1
"ATL";102;100;0,51064746772761;0,514822432469491;0,366424901956457;0,326908974972103;0,779640274609547;0,761666666666667;8;9;32;37;25;27;9;8;13;16;5;7;18;21;"CHA";97;95;0,459693858272091;0,504638158194389;0,327616916818764;0,323425536015914;0,766192678637139;0,761350961945928;9;7;34;32;20;19;6;8;11;13;5;4;18;18;1
"NYK";94;98;0,463626014364816;0,470617944147356;0,346737222648004;0,348823529411765;0,787723027911327;0,831434782608696;10;10;31;33;20;18;6;5;13;11;5;5;21;18;"MIA";95;102;0,500825128479614;0,482862973615822;0,324615934461302;0,187637362637363;0,742257660696541;0,732642678389729;9;15;32;42;20;21;7;6;13;13;5;8;19;20;0
"BOS";103;111;0,489095571038296;0,517667649739287;0,329400546841781;0,306573498964803;0,769714636709204;0,787788431987215;11;11;33;33;24;27;8;10;13;12;3;5;21;22;"UTA";96;99;0,486783965359504;0,485273103707886;0,348170402555013;0,326960784313726;0,73445361925639;0,738160452281599;11;11;31;31;19;18;7;8;14;14;5;5;20;21;1
"CLE";103;99;0,507560581734275;0,485080158546025;0,361051374495179;0,366926392572944;0,744150155925317;0,798217625511743;10;8;32;32;22;21;7;6;13;13;3;1;19;21;"IND";99;98;0,476849418755755;0,47483604236844;0,348777958891806;0,280517961570593;0,755647236843083;0,804166666666667;10;10;34;34;21;20;7;7;13;10;4;5;20;21;1
"LAC";105;107;0,516754839496716;0,517893772893773;0,36852111211704;0,377407129768449;0,709696945240437;0,756611721611722;9;10;33;36;23;22;7;9;12;13;5;5;21;22;"BKN";97;101;0,486276311593355;0,484424198385951;0,333730962753847;0,361887293992557;0,750828989845025;0,763605202846689;10;9;32;34;21;22;7;10;13;15;4;3;18;19;1
"NYK";94;94;0,463204896727747;0,439093746951517;0,346313452252631;0,347142857142857;0,787268161205153;0,80087922705314;10;10;31;32;20;17;6;5;13;10;5;5;21;18;"POR";103;107;0,494031252412361;0,492873563218391;0,360602888359911;0,405527950310559;0,772090435056706;0,82545646945647;11;8;34;36;21;20;6;5;13;13;4;6;19;20;0
"BOS";103;110;0,488785493770283;0,492710384782022;0,328982701163927;0,297919652810957;0,771024488769094;0,809455098653882;11;12;33;34;24;25;8;9;13;10;3;6;21;20;"POR";103;103;0,493504520230205;0,471246768960018;0,360732801252047;0,394433497536946;0,771589807035479;0,78945646945647;11;9;34;37;21;18;6;4;13;12;4;6;19;21;1
"HOU";104;109;0,506112526961336;0,559605978346067;0,348242142724555;0,298147590070511;0,71257968338158;0,685395862160946;11;11;31;31;21;22;9;12;15;16;5;4;22;23;"NOP";100;105;0,484179862075476;0,473561132677319;0,363107863355565;0,361923662793228;0,761681887954298;0,820510141199796;10;9;32;35;21;23;7;7;12;16;5;3;19;22;1
"MIL";98;106;0,489815583144393;0,532135642135642;0,357124440125934;0,38202380952381;0,753382533127824;0,725787878787879;10;8;31;32;23;24;8;8;15;14;5;5;21;24;"IND";99;101;0,476778210699188;0,487649895182293;0,349835455682772;0,313851294903926;0,755204302965214;0,814628205128205;10;11;34;34;21;22;7;7;13;11;4;5;20;20;0
"MIN";99;108;0,473016449163542;0,47618415837149;0,326055996831586;0,425631469979296;0,784419421526222;0,765977260683143;11;13;30;32;21;22;7;7;14;15;4;4;20;19;"WAS";100;108;0,493701474474999;0,523146449781181;0,359968181054086;0,331985090404107;0,741686991365595;0,768865858998686;9;10;33;36;23;24;7;7;14;13;4;4;20;21;0
"ORL";97;109;0,485809429433678;0,497432130531246;0,35024906450032;0,373034188034188;0,75229277625509;0,795188311688312;10;11;32;33;21;25;7;8;14;13;4;4;20;22;"CHI";101;98;0,469075314473928;0,448622123169972;0,357513443266027;0,342011649677554;0,77761991304239;0,767628205128205;11;9;34;35;21;24;6;5;13;12;5;2;18;20;1
"SAS";103;104;0,512728487509757;0,52021297655465;0,377357312445807;0,436278195488722;0,790763646170911;0,807665732959851;9;7;34;36;24;23;8;8;13;12;5;6;18;18;"DET";99;100;0,474766421264769;0,499058719869649;0,340054117512039;0,390077149395227;0,682142998050939;0,657270057781567;12;9;32;34;20;22;7;7;12;12;4;1;19;17;1
"DAL";104;115;0,504409173426148;0,567375752727803;0,346558858461649;0,355382709647682;0,769043830146279;0,81663082437276;9;10;32;32;22;27;7;8;12;12;4;3;19;23;"SAC";103;103;0,492908585151874;0,50051245051245;0,347543292732902;0,347897435897436;0,741451174932689;0,607788051209104;10;14;33;30;22;25;7;9;15;15;4;2;20;19;0
"MIL";98;108;0,489827457037341;0,519012155452833;0,358695335217653;0,436190476190476;0,753706265536658;0,765787878787879;10;8;31;30;23;23;8;9;15;16;5;5;21;22;"MIN";99;103;0,473470928950334;0,480935289593209;0,326001315035407;0,382601166948993;0,783932381892608;0,758834403540286;11;13;30;31;21;22;7;7;14;17;4;3;20;20;1
"NOP";100;101;0,483090947146848;0,447302231760884;0,363672911027932;0,43115325852168;0,763743552585579;0,86021756021756;10;8;32;31;21;24;7;7;12;13;5;4;19;23;"UTA";96;95;0,486992006541527;0,471335068965859;0,347498611386174;0,297887989203779;0,734729831193799;0,725803545939449;11;12;31;33;19;20;7;6;14;14;5;6;20;19;0
"LAL";98;99;0,45887457569287;0,489429403217823;0,332958077544945;0,308098424457471;0,751283007905841;0,760075757575758;11;10;32;30;19;19;7;7;12;9;4;3;20;20;"GSW";112;115;0,521246434140844;0,554264659082929;0,403608451242611;0,349539215686275;0,764078467379041;0,764256302521009;10;10;35;32;28;30;8;10;14;14;6;4;20;21;1
"GSW";112;113;0,521311474493324;0,533402981078394;0,403980217950251;0,336967787114846;0,763659198186851;0,767497043261749;10;10;35;33;28;29;8;11;14;14;6;4;20;22;"ORL";97;107;0,485212248158141;0,477682081569241;0,348838344836111;0,351137566137566;0,751035441944358;0,765251336898396;10;11;32;34;21;25;8;10;14;13;4;4;20;24;1
"POR";103;106;0,493552464543843;0,467355535147171;0,361390722204397;0,391644625715816;0,772670099615535;0,814714486074935;11;9;34;35;21;17;6;4;13;13;4;4;19;24;"WAS";100;102;0,493071169571318;0,49791569201712;0,359072287652967;0,325862068965517;0,738548140069975;0,647285755385335;9;11;33;34;23;23;7;6;14;15;4;4;20;21;1
"CHA";97;116;0,461180905499654;0,502818227871419;0,331005352437169;0,425881549752518;0,768364166424782;0,829165824478787;9;8;34;38;20;21;6;7;11;10;5;6;18;19;"NOP";100;100;0,4842045045283;0,471077388716819;0,362677631586376;0,353685245053666;0,763648719196373;0,804845154845155;10;7;32;33;21;23;7;8;12;13;5;4;19;22;1
"DAL";103;104;0,50418836873561;0,530318302387268;0,345270200822561;0,313061484662034;0,769884308566299;0,787211632453568;9;9;32;34;22;24;7;5;12;13;4;3;19;20;"DET";99;101;0,475084059778531;0,499713993405902;0,340666410368347;0,389417142735221;0,682656693785704;0,685477340694732;12;10;32;33;20;20;7;5;12;11;4;1;19;18;0
"OKC";106;111;0,501868236804331;0,553111527288437;0,343631482640154;0,310495798319328;0,764316354157674;0,841859260463912;12;12;34;40;21;26;7;4;14;17;5;5;21;21;"LAC";105;104;0,516873430940817;0,523509690142982;0,367901158517056;0,355099104859335;0,707620323232263;0,682535517955308;9;6;33;35;23;23;8;10;12;10;5;5;21;19;1
"SAC";103;103;0,493601917912406;0,550267385562157;0,347377820218679;0,328958041958042;0,741540243854899;0,665787037037037;10;8;33;31;22;24;7;9;15;17;4;2;20;22;"CLE";103;110;0,508906634195811;0,541380283068263;0,360157623706189;0,324991292232672;0,745489900022694;0,802172703564184;10;12;32;34;22;22;7;7;13;14;3;3;19;19;0
"SAS";103;102;0,513051208524398;0,522216485340218;0,37428463585259;0,287020620605221;0,793635066814014;0,87518341307815;9;10;34;36;24;26;8;9;13;11;5;6;18;15;"CHI";101;101;0,469371597986192;0,459589649345983;0,359279174981705;0,424524354364171;0,778891187739001;0,769173179761415;11;8;35;36;22;26;6;6;13;16;5;4;18;19;1
"GSW";112;115;0,521684794979613;0,567848666483568;0,404496470672394;0,359467787114846;0,762576406220119;0,728872608872609;10;11;35;35;28;30;8;8;14;15;6;5;20;21;"POR";103;107;0,492650083026655;0,453148638595447;0,362514959066379;0,417200181271371;0,773031024324361;0,799931877379283;11;9;34;32;21;18;6;4;13;13;4;3;19;25;1
"SAC";103;104;0,493156503601852;0,528838814133586;0,347190300902113;0,323727272727273;0,742488598349043;0,731787037037037;10;7;33;31;22;22;7;10;15;16;4;3;20;21;"ORL";97;100;0,486370494818796;0,48924117910817;0,347688672724681;0,272102478418268;0,749797632893937;0,683521489403842;10;9;32;37;21;22;8;9;14;13;4;4;20;22;0
"ATL";102;99;0,511133493887302;0,520780356876584;0,366070984891629;0,356506664501549;0,776965817220516;0,698071057482822;8;6;32;36;25;23;9;8;13;13;5;6;18;20;"MEM";98;101;0,483232552600117;0,443129571577847;0,334278230637305;0,342643443513009;0,783944607689944;0,770895300935624;10;13;31;32;21;20;8;10;12;14;4;6;20;23;1
"CHA";98;116;0,462597978257156;0,524839975029283;0,332514605926065;0,426359447004608;0,769492451282244;0,833598409773441;9;7;34;34;20;23;6;6;11;10;5;5;18;19;"HOU";104;108;0,506928443969626;0,530263670406708;0,346094553018729;0,284673487432108;0,711665527540861;0,68552067049628;11;13;31;29;21;22;9;11;15;13;4;4;22;22;1
"DEN";101;115;0,479189528544575;0,520546737213404;0,331014583779041;0,332051282051282;0,750561589918207;0,798780399274047;12;13;32;36;22;26;7;8;13;12;4;6;22;24;"WAS";100;96;0,492799139006769;0,467172811709023;0,35843865108626;0,315;0,738373407948664;0,644267638907819;9;10;33;30;23;21;7;8;14;15;4;3;20;24;1
"TOR";103;108;0,494953500473374;0,514472309299896;0,356870242747658;0,384683794466403;0,78845239029756;0,78806345365329;10;9;31;32;19;19;7;7;12;14;4;5;20;23;"MIA";96;109;0,50086569037668;0,466877956546736;0,331079342234686;0,439896825396825;0,744632521007969;0,805456590193432;9;12;32;34;20;22;7;8;13;12;5;6;19;20;1
"BKN";97;105;0,487135253998262;0,513181621209933;0,336778375117502;0,435125005713241;0,752462633815857;0,816017316017316;10;9;32;25;21;24;7;6;13;15;4;5;18;19;"MIL";98;102;0,489571968779485;0,482213906953224;0,358625339821052;0,356609472398946;0,75253363343999;0,718761829055947;10;12;31;28;23;24;8;11;15;11;5;4;21;18;0
"CHA";98;113;0,462703808603832;0,516325482275659;0,332520137868006;0,40915514592934;0,768665197040671;0,797792783174976;9;7;34;34;20;23;6;7;11;10;5;5;18;19;"DAL";103;102;0,504821792593055;0,516705224599961;0,34508963680908;0,302776053215078;0,770363117250719;0,808358585858586;9;8;32;35;22;25;7;6;12;12;4;3;19;20;0
"GSW";112;122;0,52296502165053;0,572116624427549;0,404525797645289;0,430761904761905;0,763585994007729;0,749501255588212;10;10;35;36;28;28;8;8;14;14;6;7;20;23;"NOP";100;108;0,483722042614394;0,501771372986207;0,360586620259563;0,272318704284222;0,763849949829666;0,766892911010558;10;11;32;34;21;21;7;9;12;13;5;4;19;21;1
"PHX";101;105;0,486307348127593;0,509406834534551;0,343139214214093;0,32935960591133;0,754033418129572;0,754242424242424;10;12;32;35;20;22;8;4;15;15;4;2;21;23;"MIN";99;105;0,475766750453219;0,541886409736308;0,326284641525643;0,334444444444444;0,785857235025083;0,841293005240374;10;5;30;30;22;24;7;9;14;14;4;5;20;21;1
"UTA";96;98;0,486632997718375;0,476293543611589;0,349963400549367;0,420949328449328;0,736163665208765;0,777458084839793;11;10;32;34;19;19;7;8;14;16;5;3;20;17;"CLE";103;108;0,50957012983835;0,551752419993591;0,360804344057849;0,34260426779272;0,74406105069791;0,736231527093596;10;11;32;33;22;20;7;5;13;12;3;4;19;19;1
"BKN";98;107;0,487628346660059;0,529650659418101;0,337314538148033;0,400276520864756;0,753257970111962;0,83782991202346;10;10;32;27;21;22;7;7;13;14;4;5;18;19;"PHI";94;104;0,465146169465506;0,488413538305745;0,324582863561649;0,361314062281804;0,683154820248283;0,720923983423983;10;10;31;29;20;23;9;7;16;14;6;4;21;21;1
"IND";99;97;0,476388122720743;0,470186650436194;0,349430608314275;0,343452380952381;0,758063357603857;0,820016420361248;10;9;34;34;21;19;7;8;13;12;4;5;20;20;"BOS";103;104;0,488173636191433;0,470552137920559;0,3288132255608;0,323932328190743;0,771052301053799;0,771853294853295;11;12;33;32;24;22;8;9;13;12;3;3;21;20;1
